TransactionID,ProductID,ReferenceOrderID,ReferenceOrderLineID,TransactionDate,TransactionType,Quantity,ActualCost,ModifiedDate
44290,794,48033,42,00:00.0,S,4,1570.725,00:00.0
44291,797,48033,27,00:00.0,S,2,720.315,00:00.0
44292,798,48033,28,00:00.0,S,4,720.315,00:00.0
44293,801,48033,45,00:00.0,S,2,720.315,00:00.0
44294,820,48033,32,00:00.0,S,1,244.2444,00:00.0
44295,835,48033,15,00:00.0,S,3,400.1583,00:00.0
44296,836,48033,16,00:00.0,S,4,400.1583,00:00.0
44297,841,48033,19,00:00.0,S,4,38.9935,00:00.0
44298,843,48033,39,00:00.0,S,5,15,00:00.0
44299,844,48033,40,00:00.0,S,4,11.994,00:00.0
44300,849,48033,30,00:00.0,S,10,38.9935,00:00.0
44301,850,48033,17,00:00.0,S,2,38.9935,00:00.0
44302,852,48033,24,00:00.0,S,12,48.7435,00:00.0
44303,853,48033,25,00:00.0,S,5,48.7435,00:00.0
44304,854,48033,11,00:00.0,S,11,48.7435,00:00.0
44305,855,48033,12,00:00.0,S,2,58.4935,00:00.0
44306,856,48033,1,00:00.0,S,8,58.4935,00:00.0
44307,857,48033,37,00:00.0,S,3,58.4935,00:00.0
44308,858,48033,38,00:00.0,S,2,15.3063,00:00.0
44309,859,48033,33,00:00.0,S,4,15.3063,00:00.0
44310,760,48034,8,00:00.0,S,5,563.7528,00:00.0
44311,761,48034,3,00:00.0,S,3,563.7528,00:00.0
44312,762,48034,2,00:00.0,S,8,563.7528,00:00.0
44313,763,48034,7,00:00.0,S,3,563.7528,00:00.0
44314,765,48034,1,00:00.0,S,6,563.7528,00:00.0
44315,770,48034,6,00:00.0,S,6,563.7528,00:00.0
44316,826,48034,4,00:00.0,S,6,83.2981,00:00.0
44317,835,48034,5,00:00.0,S,2,400.1583,00:00.0
44318,707,48035,26,00:00.0,S,2,20.1865,00:00.0
44319,708,48035,27,00:00.0,S,3,20.1865,00:00.0
44320,711,48035,32,00:00.0,S,2,20.1865,00:00.0
44321,712,48035,25,00:00.0,S,3,5.6187,00:00.0
44322,714,48035,2,00:00.0,S,2,31.2437,00:00.0
44323,715,48035,10,00:00.0,S,5,31.2437,00:00.0
44324,725,48035,15,00:00.0,S,3,249.5428,00:00.0
44325,729,48035,23,00:00.0,S,1,249.5428,00:00.0
44326,738,48035,19,00:00.0,S,2,226.8571,00:00.0
44327,760,48035,9,00:00.0,S,2,563.7528,00:00.0
44328,761,48035,6,00:00.0,S,1,563.7528,00:00.0
44329,762,48035,11,00:00.0,S,4,563.7528,00:00.0
44330,763,48035,28,00:00.0,S,3,563.7528,00:00.0
44331,764,48035,12,00:00.0,S,3,563.7528,00:00.0
44332,765,48035,20,00:00.0,S,4,563.7528,00:00.0
44333,767,48035,5,00:00.0,S,3,563.7528,00:00.0
44334,769,48035,34,00:00.0,S,2,563.7528,00:00.0
44335,770,48035,16,00:00.0,S,2,563.7528,00:00.0
44336,789,48035,17,00:00.0,S,2,1759.212,00:00.0
44337,790,48035,38,00:00.0,S,2,1759.212,00:00.0
44338,791,48035,21,00:00.0,S,5,1759.212,00:00.0
44339,792,48035,35,00:00.0,S,2,1570.725,00:00.0
44340,793,48035,7,00:00.0,S,2,1570.725,00:00.0
44341,794,48035,14,00:00.0,S,6,1570.725,00:00.0
44342,795,48035,3,00:00.0,S,3,1570.725,00:00.0
44343,796,48035,30,00:00.0,S,2,1570.725,00:00.0
44344,797,48035,29,00:00.0,S,1,720.315,00:00.0
44345,798,48035,13,00:00.0,S,1,720.315,00:00.0
44346,799,48035,37,00:00.0,S,2,720.315,00:00.0
44347,800,48035,18,00:00.0,S,3,720.315,00:00.0
44348,819,48035,22,00:00.0,S,1,183.8049,00:00.0
44349,820,48035,33,00:00.0,S,3,244.2444,00:00.0
44350,826,48035,1,00:00.0,S,2,83.2981,00:00.0
44351,835,48035,31,00:00.0,S,3,400.1583,00:00.0
44352,844,48035,36,00:00.0,S,3,11.994,00:00.0
44353,849,48035,24,00:00.0,S,3,38.9935,00:00.0
44354,852,48035,39,00:00.0,S,3,48.7435,00:00.0
44355,854,48035,8,00:00.0,S,6,48.7435,00:00.0
44356,856,48035,4,00:00.0,S,1,58.4935,00:00.0
44357,707,48036,14,00:00.0,S,6,20.1865,00:00.0
44358,708,48036,36,00:00.0,S,7,20.1865,00:00.0
44359,711,48036,7,00:00.0,S,4,20.1865,00:00.0
44360,712,48036,11,00:00.0,S,12,5.6187,00:00.0
44361,714,48036,4,00:00.0,S,4,31.2437,00:00.0
44362,715,48036,31,00:00.0,S,5,31.2437,00:00.0
44363,716,48036,5,00:00.0,S,3,31.2437,00:00.0
44364,722,48036,9,00:00.0,S,1,226.8571,00:00.0
44365,725,48036,28,00:00.0,S,2,249.5428,00:00.0
44366,726,48036,17,00:00.0,S,5,249.5428,00:00.0
44367,730,48036,42,00:00.0,S,1,249.5428,00:00.0
44368,760,48036,1,00:00.0,S,5,563.7528,00:00.0
44369,761,48036,2,00:00.0,S,2,563.7528,00:00.0
44370,762,48036,39,00:00.0,S,2,563.7528,00:00.0
44371,763,48036,30,00:00.0,S,13,563.7528,00:00.0
44372,764,48036,37,00:00.0,S,3,563.7528,00:00.0
44373,765,48036,8,00:00.0,S,9,563.7528,00:00.0
44374,766,48036,25,00:00.0,S,2,563.7528,00:00.0
44375,768,48036,29,00:00.0,S,1,563.7528,00:00.0
44376,770,48036,24,00:00.0,S,3,563.7528,00:00.0
44377,789,48036,40,00:00.0,S,2,1759.212,00:00.0
44378,793,48036,26,00:00.0,S,2,1570.725,00:00.0
44379,797,48036,33,00:00.0,S,5,720.315,00:00.0
44380,798,48036,34,00:00.0,S,1,720.315,00:00.0
44381,801,48036,22,00:00.0,S,1,720.315,00:00.0
44382,822,48036,27,00:00.0,S,1,400.1583,00:00.0
44383,826,48036,41,00:00.0,S,1,83.2981,00:00.0
44384,835,48036,18,00:00.0,S,1,400.1583,00:00.0
44385,836,48036,19,00:00.0,S,3,400.1583,00:00.0
44386,841,48036,15,00:00.0,S,2,38.9935,00:00.0
44387,843,48036,13,00:00.0,S,5,15,00:00.0
44388,844,48036,12,00:00.0,S,5,11.994,00:00.0
44389,849,48036,20,00:00.0,S,4,38.9935,00:00.0
44390,850,48036,3,00:00.0,S,6,38.9935,00:00.0
44391,852,48036,21,00:00.0,S,4,48.7435,00:00.0
44392,853,48036,35,00:00.0,S,5,48.7435,00:00.0
44393,854,48036,16,00:00.0,S,12,48.7435,00:00.0
44394,855,48036,23,00:00.0,S,5,58.4935,00:00.0
44395,856,48036,32,00:00.0,S,3,58.4935,00:00.0
44396,857,48036,6,00:00.0,S,5,58.4935,00:00.0
44397,858,48036,38,00:00.0,S,2,15.3063,00:00.0
44398,859,48036,10,00:00.0,S,3,15.3063,00:00.0
44399,717,48037,9,00:00.0,S,1,963.0091,00:00.0
44400,718,48037,7,00:00.0,S,1,963.0091,00:00.0
44401,790,48037,10,00:00.0,S,1,1759.212,00:00.0
44402,791,48037,8,00:00.0,S,3,1759.212,00:00.0
44403,794,48037,3,00:00.0,S,1,1570.725,00:00.0
44404,795,48037,5,00:00.0,S,4,1570.725,00:00.0
44405,799,48037,1,00:00.0,S,4,720.315,00:00.0
44406,813,48037,2,00:00.0,S,2,80.9089,00:00.0
44407,833,48037,12,00:00.0,S,6,400.1583,00:00.0
44408,838,48037,6,00:00.0,S,3,963.0091,00:00.0
44409,855,48037,4,00:00.0,S,1,58.4935,00:00.0
44410,860,48037,11,00:00.0,S,1,15.3063,00:00.0
44411,712,48038,1,00:00.0,S,1,5.6187,00:00.0
44412,715,48038,7,00:00.0,S,1,31.2437,00:00.0
44413,780,48038,3,00:00.0,S,1,1491.4221,00:00.0
44414,782,48038,9,00:00.0,S,2,1475.3507,00:00.0
44415,783,48038,8,00:00.0,S,3,1475.3507,00:00.0
44416,852,48038,2,00:00.0,S,3,48.7435,00:00.0
44417,854,48038,5,00:00.0,S,5,48.7435,00:00.0
44418,861,48038,6,00:00.0,S,2,24.6935,00:00.0
44419,862,48038,10,00:00.0,S,4,24.6935,00:00.0
44420,863,48038,4,00:00.0,S,15,24.6935,00:00.0
44421,743,48039,3,00:00.0,S,2,907.9127,00:00.0
44422,817,48039,1,00:00.0,S,1,222.1591,00:00.0
44423,861,48039,2,00:00.0,S,3,24.6935,00:00.0
44424,743,48040,2,00:00.0,S,1,907.9127,00:00.0
44425,748,48040,3,00:00.0,S,1,917.9363,00:00.0
44426,861,48040,1,00:00.0,S,1,24.6935,00:00.0
44427,717,48041,5,00:00.0,S,3,963.0091,00:00.0
44428,718,48041,9,00:00.0,S,3,963.0091,00:00.0
44429,769,48041,1,00:00.0,S,2,563.7528,00:00.0
44430,795,48041,6,00:00.0,S,1,1570.725,00:00.0
44431,799,48041,4,00:00.0,S,3,720.315,00:00.0
44432,819,48041,2,00:00.0,S,2,183.8049,00:00.0
44433,822,48041,7,00:00.0,S,1,400.1583,00:00.0
44434,838,48041,3,00:00.0,S,1,963.0091,00:00.0
44435,860,48041,8,00:00.0,S,1,15.3063,00:00.0
44436,739,48042,4,00:00.0,S,1,917.9363,00:00.0
44437,787,48042,7,00:00.0,S,1,777.5928,00:00.0
44438,802,48042,3,00:00.0,S,2,109.6828,00:00.0
44439,824,48042,6,00:00.0,S,2,174.6585,00:00.0
44440,850,48042,2,00:00.0,S,4,38.9935,00:00.0
44441,853,48042,1,00:00.0,S,2,48.7435,00:00.0
44442,858,48042,5,00:00.0,S,4,15.3063,00:00.0
44443,707,48043,16,00:00.0,S,8,20.1865,00:00.0
44444,708,48043,11,00:00.0,S,4,20.1865,00:00.0
44445,711,48043,38,00:00.0,S,6,20.1865,00:00.0
44446,712,48043,41,00:00.0,S,4,5.6187,00:00.0
44447,714,48043,21,00:00.0,S,3,31.2437,00:00.0
44448,715,48043,12,00:00.0,S,4,31.2437,00:00.0
44449,716,48043,40,00:00.0,S,2,31.2437,00:00.0
44450,725,48043,2,00:00.0,S,6,249.5428,00:00.0
44451,726,48043,19,00:00.0,S,2,249.5428,00:00.0
44452,729,48043,28,00:00.0,S,3,249.5428,00:00.0
44453,730,48043,20,00:00.0,S,2,249.5428,00:00.0
44454,738,48043,15,00:00.0,S,4,226.8571,00:00.0
44455,759,48043,44,00:00.0,S,7,563.7528,00:00.0
44456,760,48043,9,00:00.0,S,6,563.7528,00:00.0
44457,761,48043,23,00:00.0,S,3,563.7528,00:00.0
44458,762,48043,22,00:00.0,S,5,563.7528,00:00.0
44459,763,48043,34,00:00.0,S,4,563.7528,00:00.0
44460,764,48043,4,00:00.0,S,7,563.7528,00:00.0
44461,765,48043,30,00:00.0,S,2,563.7528,00:00.0
44462,766,48043,31,00:00.0,S,4,563.7528,00:00.0
44463,767,48043,36,00:00.0,S,6,563.7528,00:00.0
44464,768,48043,17,00:00.0,S,2,563.7528,00:00.0
44465,769,48043,42,00:00.0,S,3,563.7528,00:00.0
44466,770,48043,8,00:00.0,S,3,563.7528,00:00.0
44467,789,48043,10,00:00.0,S,9,1759.212,00:00.0
44468,790,48043,26,00:00.0,S,5,1759.212,00:00.0
44469,791,48043,13,00:00.0,S,4,1759.212,00:00.0
44470,792,48043,14,00:00.0,S,4,1570.725,00:00.0
44471,793,48043,5,00:00.0,S,5,1570.725,00:00.0
44472,794,48043,25,00:00.0,S,3,1570.725,00:00.0
44473,795,48043,39,00:00.0,S,2,1570.725,00:00.0
44474,796,48043,43,00:00.0,S,8,1570.725,00:00.0
44475,797,48043,3,00:00.0,S,2,720.315,00:00.0
44476,798,48043,37,00:00.0,S,3,720.315,00:00.0
44477,799,48043,24,00:00.0,S,2,720.315,00:00.0
44478,800,48043,45,00:00.0,S,2,720.315,00:00.0
44479,801,48043,46,00:00.0,S,3,720.315,00:00.0
44480,819,48043,18,00:00.0,S,5,183.8049,00:00.0
44481,820,48043,1,00:00.0,S,3,244.2444,00:00.0
44482,822,48043,6,00:00.0,S,6,400.1583,00:00.0
44483,826,48043,27,00:00.0,S,4,83.2981,00:00.0
44484,835,48043,32,00:00.0,S,3,400.1583,00:00.0
44485,836,48043,7,00:00.0,S,5,400.1583,00:00.0
44486,849,48043,33,00:00.0,S,5,38.9935,00:00.0
44487,854,48043,29,00:00.0,S,3,48.7435,00:00.0
44488,856,48043,35,00:00.0,S,3,58.4935,00:00.0
44489,729,48044,1,00:00.0,S,1,249.5428,00:00.0
44490,843,48044,2,00:00.0,S,1,15,00:00.0
44491,743,48045,3,00:00.0,S,1,907.9127,00:00.0
44492,814,48045,2,00:00.0,S,1,258.0824,00:00.0
44493,817,48045,1,00:00.0,S,1,222.1591,00:00.0
44494,859,48045,4,00:00.0,S,2,15.3063,00:00.0
44495,712,48046,4,00:00.0,S,1,5.6187,00:00.0
44496,715,48046,3,00:00.0,S,8,31.2437,00:00.0
44497,852,48046,1,00:00.0,S,1,48.7435,00:00.0
44498,854,48046,2,00:00.0,S,1,48.7435,00:00.0
44499,860,48047,1,00:00.0,S,1,15.3063,00:00.0
44500,707,48048,47,00:00.0,S,3,20.1865,00:00.0
44501,708,48048,28,00:00.0,S,3,20.1865,00:00.0
44502,711,48048,9,00:00.0,S,6,20.1865,00:00.0
44503,712,48048,8,00:00.0,S,2,5.6187,00:00.0
44504,714,48048,51,00:00.0,S,1,31.2437,00:00.0
44505,715,48048,43,00:00.0,S,6,31.2437,00:00.0
44506,716,48048,15,00:00.0,S,2,31.2437,00:00.0
44507,722,48048,50,00:00.0,S,1,226.8571,00:00.0
44508,725,48048,38,00:00.0,S,4,249.5428,00:00.0
44509,726,48048,6,00:00.0,S,2,249.5428,00:00.0
44510,729,48048,23,00:00.0,S,4,249.5428,00:00.0
44511,730,48048,1,00:00.0,S,2,249.5428,00:00.0
44512,738,48048,34,00:00.0,S,2,226.8571,00:00.0
44513,759,48048,35,00:00.0,S,4,563.7528,00:00.0
44514,760,48048,11,00:00.0,S,7,563.7528,00:00.0
44515,761,48048,10,00:00.0,S,7,563.7528,00:00.0
44516,762,48048,37,00:00.0,S,4,563.7528,00:00.0
44517,763,48048,14,00:00.0,S,6,563.7528,00:00.0
44518,764,48048,32,00:00.0,S,5,563.7528,00:00.0
44519,765,48048,4,00:00.0,S,3,563.7528,00:00.0
44520,766,48048,41,00:00.0,S,3,563.7528,00:00.0
44521,767,48048,40,00:00.0,S,2,563.7528,00:00.0
44522,768,48048,36,00:00.0,S,4,563.7528,00:00.0
44523,769,48048,19,00:00.0,S,4,563.7528,00:00.0
44524,770,48048,48,00:00.0,S,2,563.7528,00:00.0
44525,789,48048,12,00:00.0,S,2,1759.212,00:00.0
44526,790,48048,22,00:00.0,S,8,1759.212,00:00.0
44527,791,48048,49,00:00.0,S,9,1759.212,00:00.0
44528,792,48048,29,00:00.0,S,5,1570.725,00:00.0
44529,793,48048,13,00:00.0,S,2,1570.725,00:00.0
44530,794,48048,20,00:00.0,S,3,1570.725,00:00.0
44531,795,48048,3,00:00.0,S,5,1570.725,00:00.0
44532,796,48048,42,00:00.0,S,3,1570.725,00:00.0
44533,797,48048,5,00:00.0,S,6,720.315,00:00.0
44534,798,48048,2,00:00.0,S,3,720.315,00:00.0
44535,799,48048,18,00:00.0,S,2,720.315,00:00.0
44536,800,48048,7,00:00.0,S,3,720.315,00:00.0
44537,801,48048,46,00:00.0,S,2,720.315,00:00.0
44538,813,48048,33,00:00.0,S,5,80.9089,00:00.0
44539,819,48048,25,00:00.0,S,4,183.8049,00:00.0
44540,820,48048,31,00:00.0,S,6,244.2444,00:00.0
44541,822,48048,21,00:00.0,S,4,400.1583,00:00.0
44542,826,48048,24,00:00.0,S,1,83.2981,00:00.0
44543,835,48048,44,00:00.0,S,5,400.1583,00:00.0
44544,836,48048,26,00:00.0,S,3,400.1583,00:00.0
44545,843,48048,27,00:00.0,S,3,15,00:00.0
44546,844,48048,17,00:00.0,S,3,11.994,00:00.0
44547,849,48048,45,00:00.0,S,5,38.9935,00:00.0
44548,852,48048,16,00:00.0,S,2,48.7435,00:00.0
44549,854,48048,30,00:00.0,S,5,48.7435,00:00.0
44550,859,48048,39,00:00.0,S,1,15.3063,00:00.0
44551,707,48049,7,00:00.0,S,4,20.1865,00:00.0
44552,708,48049,27,00:00.0,S,3,20.1865,00:00.0
44553,711,48049,31,00:00.0,S,2,20.1865,00:00.0
44554,712,48049,9,00:00.0,S,2,5.6187,00:00.0
44555,714,48049,5,00:00.0,S,5,31.2437,00:00.0
44556,715,48049,35,00:00.0,S,3,31.2437,00:00.0
44557,716,48049,29,00:00.0,S,5,31.2437,00:00.0
44558,743,48049,19,00:00.0,S,2,907.9127,00:00.0
44559,748,48049,33,00:00.0,S,3,917.9363,00:00.0
44560,779,48049,32,00:00.0,S,4,1491.4221,00:00.0
44561,780,48049,2,00:00.0,S,4,1491.4221,00:00.0
44562,781,48049,14,00:00.0,S,1,1491.4221,00:00.0
44563,782,48049,4,00:00.0,S,4,1475.3507,00:00.0
44564,783,48049,3,00:00.0,S,5,1475.3507,00:00.0
44565,784,48049,30,00:00.0,S,3,1475.3507,00:00.0
44566,785,48049,18,00:00.0,S,3,777.5928,00:00.0
44567,786,48049,10,00:00.0,S,6,777.5928,00:00.0
44568,787,48049,20,00:00.0,S,1,777.5928,00:00.0
44569,809,48049,21,00:00.0,S,1,41.6553,00:00.0
44570,810,48049,1,00:00.0,S,2,80.9089,00:00.0
44571,814,48049,22,00:00.0,S,2,258.0824,00:00.0
44572,816,48049,15,00:00.0,S,2,154.6785,00:00.0
44573,817,48049,11,00:00.0,S,2,222.1591,00:00.0
44574,823,48049,8,00:00.0,S,1,64.9313,00:00.0
44575,824,48049,6,00:00.0,S,3,174.6585,00:00.0
44576,831,48049,34,00:00.0,S,2,258.0824,00:00.0
44577,832,48049,24,00:00.0,S,5,258.0824,00:00.0
44578,843,48049,17,00:00.0,S,5,15,00:00.0
44579,844,48049,26,00:00.0,S,3,11.994,00:00.0
44580,849,48049,16,00:00.0,S,3,38.9935,00:00.0
44581,852,48049,12,00:00.0,S,5,48.7435,00:00.0
44582,854,48049,13,00:00.0,S,2,48.7435,00:00.0
44583,856,48049,23,00:00.0,S,5,58.4935,00:00.0
44584,862,48049,25,00:00.0,S,5,24.6935,00:00.0
44585,863,48049,28,00:00.0,S,12,24.6935,00:00.0
44586,717,48050,7,00:00.0,S,3,963.0091,00:00.0
44587,718,48050,13,00:00.0,S,1,963.0091,00:00.0
44588,722,48050,5,00:00.0,S,1,226.8571,00:00.0
44589,730,48050,3,00:00.0,S,2,249.5428,00:00.0
44590,764,48050,8,00:00.0,S,3,563.7528,00:00.0
44591,766,48050,6,00:00.0,S,2,563.7528,00:00.0
44592,768,48050,9,00:00.0,S,4,563.7528,00:00.0
44593,789,48050,1,00:00.0,S,3,1759.212,00:00.0
44594,790,48050,20,00:00.0,S,1,1759.212,00:00.0
44595,791,48050,17,00:00.0,S,2,1759.212,00:00.0
44596,793,48050,16,00:00.0,S,3,1570.725,00:00.0
44597,794,48050,19,00:00.0,S,2,1570.725,00:00.0
44598,797,48050,21,00:00.0,S,3,720.315,00:00.0
44599,798,48050,12,00:00.0,S,2,720.315,00:00.0
44600,799,48050,4,00:00.0,S,1,720.315,00:00.0
44601,801,48050,2,00:00.0,S,4,720.315,00:00.0
44602,813,48050,15,00:00.0,S,1,80.9089,00:00.0
44603,819,48050,14,00:00.0,S,2,183.8049,00:00.0
44604,820,48050,18,00:00.0,S,3,244.2444,00:00.0
44605,833,48050,23,00:00.0,S,2,400.1583,00:00.0
44606,836,48050,22,00:00.0,S,1,400.1583,00:00.0
44607,838,48050,24,00:00.0,S,3,963.0091,00:00.0
44608,853,48050,10,00:00.0,S,1,48.7435,00:00.0
44609,860,48050,11,00:00.0,S,3,15.3063,00:00.0
44610,714,48051,7,00:00.0,S,1,31.2437,00:00.0
44611,743,48051,20,00:00.0,S,3,907.9127,00:00.0
44612,779,48051,13,00:00.0,S,4,1491.4221,00:00.0
44613,780,48051,11,00:00.0,S,1,1491.4221,00:00.0
44614,781,48051,14,00:00.0,S,4,1491.4221,00:00.0
44615,782,48051,17,00:00.0,S,7,1475.3507,00:00.0
44616,783,48051,23,00:00.0,S,5,1475.3507,00:00.0
44617,784,48051,19,00:00.0,S,4,1475.3507,00:00.0
44618,785,48051,2,00:00.0,S,6,777.5928,00:00.0
44619,786,48051,16,00:00.0,S,1,777.5928,00:00.0
44620,788,48051,10,00:00.0,S,3,777.5928,00:00.0
44621,809,48051,8,00:00.0,S,2,41.6553,00:00.0
44622,810,48051,1,00:00.0,S,1,80.9089,00:00.0
44623,814,48051,18,00:00.0,S,3,258.0824,00:00.0
44624,815,48051,24,00:00.0,S,2,44.9513,00:00.0
44625,816,48051,5,00:00.0,S,2,154.6785,00:00.0
44626,817,48051,4,00:00.0,S,1,222.1591,00:00.0
44627,823,48051,21,00:00.0,S,3,64.9313,00:00.0
44628,825,48051,9,00:00.0,S,2,242.1391,00:00.0
44629,831,48051,12,00:00.0,S,3,258.0824,00:00.0
44630,832,48051,15,00:00.0,S,2,258.0824,00:00.0
44631,861,48051,3,00:00.0,S,1,24.6935,00:00.0
44632,862,48051,6,00:00.0,S,8,24.6935,00:00.0
44633,863,48051,22,00:00.0,S,5,24.6935,00:00.0
44634,739,48052,14,00:00.0,S,1,917.9363,00:00.0
44635,742,48052,5,00:00.0,S,2,917.9363,00:00.0
44636,747,48052,10,00:00.0,S,1,907.9127,00:00.0
44637,748,48052,1,00:00.0,S,1,917.9363,00:00.0
44638,779,48052,21,00:00.0,S,3,1491.4221,00:00.0
44639,780,48052,13,00:00.0,S,1,1491.4221,00:00.0
44640,781,48052,2,00:00.0,S,1,1491.4221,00:00.0
44641,783,48052,7,00:00.0,S,2,1475.3507,00:00.0
44642,784,48052,18,00:00.0,S,3,1475.3507,00:00.0
44643,785,48052,17,00:00.0,S,1,777.5928,00:00.0
44644,786,48052,3,00:00.0,S,1,777.5928,00:00.0
44645,788,48052,16,00:00.0,S,3,777.5928,00:00.0
44646,802,48052,22,00:00.0,S,1,109.6828,00:00.0
44647,804,48052,26,00:00.0,S,2,169.8226,00:00.0
44648,805,48052,19,00:00.0,S,4,25.308,00:00.0
44649,806,48052,15,00:00.0,S,6,75.6946,00:00.0
44650,807,48052,24,00:00.0,S,3,92.3002,00:00.0
44651,808,48052,4,00:00.0,S,3,29.9633,00:00.0
44652,809,48052,27,00:00.0,S,2,41.6553,00:00.0
44653,814,48052,23,00:00.0,S,3,258.0824,00:00.0
44654,815,48052,12,00:00.0,S,3,44.9513,00:00.0
44655,823,48052,25,00:00.0,S,2,64.9313,00:00.0
44656,824,48052,8,00:00.0,S,8,174.6585,00:00.0
44657,825,48052,6,00:00.0,S,6,242.1391,00:00.0
44658,831,48052,20,00:00.0,S,4,258.0824,00:00.0
44659,862,48052,11,00:00.0,S,2,24.6935,00:00.0
44660,863,48052,9,00:00.0,S,5,24.6935,00:00.0
44661,707,48053,12,00:00.0,S,4,20.1865,00:00.0
44662,708,48053,16,00:00.0,S,3,20.1865,00:00.0
44663,711,48053,15,00:00.0,S,2,20.1865,00:00.0
44664,712,48053,18,00:00.0,S,4,5.6187,00:00.0
44665,715,48053,14,00:00.0,S,5,31.2437,00:00.0
44666,779,48053,25,00:00.0,S,3,1491.4221,00:00.0
44667,780,48053,10,00:00.0,S,4,1491.4221,00:00.0
44668,781,48053,26,00:00.0,S,4,1491.4221,00:00.0
44669,783,48053,2,00:00.0,S,4,1475.3507,00:00.0
44670,784,48053,7,00:00.0,S,7,1475.3507,00:00.0
44671,785,48053,19,00:00.0,S,2,777.5928,00:00.0
44672,786,48053,6,00:00.0,S,3,777.5928,00:00.0
44673,787,48053,13,00:00.0,S,6,777.5928,00:00.0
44674,788,48053,3,00:00.0,S,1,777.5928,00:00.0
44675,809,48053,21,00:00.0,S,3,41.6553,00:00.0
44676,810,48053,23,00:00.0,S,1,80.9089,00:00.0
44677,814,48053,11,00:00.0,S,1,258.0824,00:00.0
44678,815,48053,4,00:00.0,S,3,44.9513,00:00.0
44679,823,48053,1,00:00.0,S,2,64.9313,00:00.0
44680,824,48053,20,00:00.0,S,1,174.6585,00:00.0
44681,825,48053,5,00:00.0,S,3,242.1391,00:00.0
44682,832,48053,17,00:00.0,S,4,258.0824,00:00.0
44683,849,48053,9,00:00.0,S,6,38.9935,00:00.0
44684,852,48053,27,00:00.0,S,3,48.7435,00:00.0
44685,854,48053,24,00:00.0,S,5,48.7435,00:00.0
44686,856,48053,22,00:00.0,S,2,58.4935,00:00.0
44687,863,48053,8,00:00.0,S,7,24.6935,00:00.0
44688,760,48054,2,00:00.0,S,1,563.7528,00:00.0
44689,762,48054,1,00:00.0,S,3,563.7528,00:00.0
44690,770,48054,3,00:00.0,S,2,563.7528,00:00.0
44691,761,48055,1,00:00.0,S,3,563.7528,00:00.0
44692,763,48055,3,00:00.0,S,1,563.7528,00:00.0
44693,826,48055,2,00:00.0,S,2,83.2981,00:00.0
44694,714,48056,14,00:00.0,S,1,31.2437,00:00.0
44695,717,48056,18,00:00.0,S,3,963.0091,00:00.0
44696,718,48056,16,00:00.0,S,4,963.0091,00:00.0
44697,726,48056,4,00:00.0,S,1,249.5428,00:00.0
44698,729,48056,24,00:00.0,S,1,249.5428,00:00.0
44699,730,48056,7,00:00.0,S,1,249.5428,00:00.0
44700,738,48056,23,00:00.0,S,1,226.8571,00:00.0
44701,760,48056,10,00:00.0,S,8,563.7528,00:00.0
44702,761,48056,12,00:00.0,S,4,563.7528,00:00.0
44703,762,48056,19,00:00.0,S,5,563.7528,00:00.0
44704,763,48056,26,00:00.0,S,5,563.7528,00:00.0
44705,764,48056,1,00:00.0,S,2,563.7528,00:00.0
44706,765,48056,17,00:00.0,S,2,563.7528,00:00.0
44707,766,48056,27,00:00.0,S,2,563.7528,00:00.0
44708,770,48056,8,00:00.0,S,8,563.7528,00:00.0
44709,789,48056,5,00:00.0,S,6,1759.212,00:00.0
44710,791,48056,9,00:00.0,S,1,1759.212,00:00.0
44711,793,48056,13,00:00.0,S,3,1570.725,00:00.0
44712,794,48056,21,00:00.0,S,2,1570.725,00:00.0
44713,795,48056,31,00:00.0,S,3,1570.725,00:00.0
44714,797,48056,11,00:00.0,S,1,720.315,00:00.0
44715,798,48056,2,00:00.0,S,6,720.315,00:00.0
44716,799,48056,28,00:00.0,S,5,720.315,00:00.0
44717,801,48056,29,00:00.0,S,2,720.315,00:00.0
44718,813,48056,30,00:00.0,S,1,80.9089,00:00.0
44719,819,48056,3,00:00.0,S,2,183.8049,00:00.0
44720,822,48056,25,00:00.0,S,2,400.1583,00:00.0
44721,826,48056,22,00:00.0,S,3,83.2981,00:00.0
44722,836,48056,20,00:00.0,S,4,400.1583,00:00.0
44723,838,48056,15,00:00.0,S,6,963.0091,00:00.0
44724,849,48056,6,00:00.0,S,1,38.9935,00:00.0
44725,707,48057,50,00:00.0,S,6,20.1865,00:00.0
44726,708,48057,28,00:00.0,S,4,20.1865,00:00.0
44727,711,48057,44,00:00.0,S,4,20.1865,00:00.0
44728,712,48057,49,00:00.0,S,5,5.6187,00:00.0
44729,714,48057,37,00:00.0,S,3,31.2437,00:00.0
44730,715,48057,18,00:00.0,S,5,31.2437,00:00.0
44731,716,48057,42,00:00.0,S,5,31.2437,00:00.0
44732,722,48057,46,00:00.0,S,1,226.8571,00:00.0
44733,726,48057,17,00:00.0,S,1,249.5428,00:00.0
44734,729,48057,38,00:00.0,S,4,249.5428,00:00.0
44735,730,48057,11,00:00.0,S,2,249.5428,00:00.0
44736,738,48057,25,00:00.0,S,5,226.8571,00:00.0
44737,759,48057,16,00:00.0,S,6,563.7528,00:00.0
44738,760,48057,41,00:00.0,S,5,563.7528,00:00.0
44739,761,48057,32,00:00.0,S,4,563.7528,00:00.0
