BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
2008,771,948,00:00.0,NULL,EA ,1,1,00:00.0
2004,771,951,00:00.0,NULL,EA ,1,1,00:00.0
786,771,952,00:00.0,NULL,EA ,1,1,00:00.0
1910,771,996,00:00.0,00:00.0,EA ,1,2,00:00.0
1639,771,996,00:00.0,NULL,EA ,1,1,00:00.0
533,772,516,00:00.0,NULL,EA ,1,1,00:00.0
1676,772,739,00:00.0,NULL,EA ,1,1,00:00.0
3273,772,807,00:00.0,NULL,EA ,1,1,00:00.0
1681,772,810,00:00.0,NULL,EA ,1,1,00:00.0
2350,772,817,00:00.0,NULL,EA ,1,1,00:00.0
2137,772,825,00:00.0,NULL,EA ,1,1,00:00.0
1799,772,894,00:00.0,NULL,EA ,1,1,00:00.0
3277,772,907,00:00.0,NULL,EA ,1,1,00:00.0
1688,772,937,00:00.0,NULL,EA ,1,1,00:00.0
403,772,945,00:00.0,NULL,EA ,1,1,00:00.0
814,772,948,00:00.0,NULL,EA ,1,1,00:00.0
396,772,951,00:00.0,NULL,EA ,1,1,00:00.0
2335,772,952,00:00.0,NULL,EA ,1,1,00:00.0
3015,772,996,00:00.0,NULL,EA ,1,1,00:00.0
3131,773,516,00:00.0,NULL,EA ,1,1,00:00.0
3045,773,740,00:00.0,NULL,EA ,1,1,00:00.0
3297,773,807,00:00.0,NULL,EA ,1,1,00:00.0
1936,773,810,00:00.0,00:00.0,EA ,1,2,00:00.0
1715,773,810,00:00.0,NULL,EA ,1,1,00:00.0
2381,773,817,00:00.0,NULL,EA ,1,1,00:00.0
2470,773,825,00:00.0,NULL,EA ,1,1,00:00.0
1553,773,894,00:00.0,00:00.0,EA ,1,2,00:00.0
1330,773,894,00:00.0,NULL,EA ,1,1,00:00.0
3301,773,907,00:00.0,NULL,EA ,1,1,00:00.0
1722,773,937,00:00.0,NULL,EA ,1,1,00:00.0
430,773,945,00:00.0,NULL,EA ,1,1,00:00.0
836,773,948,00:00.0,NULL,EA ,1,1,00:00.0
423,773,951,00:00.0,NULL,EA ,1,1,00:00.0
2366,773,952,00:00.0,NULL,EA ,1,1,00:00.0
3035,773,996,00:00.0,NULL,EA ,1,1,00:00.0
537,774,516,00:00.0,NULL,EA ,1,1,00:00.0
3315,774,741,00:00.0,NULL,EA ,1,1,00:00.0
3321,774,807,00:00.0,NULL,EA ,1,1,00:00.0
1744,774,810,00:00.0,NULL,EA ,1,1,00:00.0
2412,774,817,00:00.0,NULL,EA ,1,1,00:00.0
2141,774,825,00:00.0,NULL,EA ,1,1,00:00.0
1803,774,894,00:00.0,NULL,EA ,1,1,00:00.0
3324,774,907,00:00.0,NULL,EA ,1,1,00:00.0
1751,774,937,00:00.0,NULL,EA ,1,1,00:00.0
461,774,945,00:00.0,NULL,EA ,1,1,00:00.0
855,774,948,00:00.0,NULL,EA ,1,1,00:00.0
454,774,951,00:00.0,NULL,EA ,1,1,00:00.0
2398,774,952,00:00.0,NULL,EA ,1,1,00:00.0
3058,774,996,00:00.0,NULL,EA ,1,1,00:00.0
2151,775,516,00:00.0,NULL,EA ,1,1,00:00.0
795,775,747,00:00.0,NULL,EA ,1,1,00:00.0
1496,775,807,00:00.0,00:00.0,EA ,1,2,00:00.0
1214,775,807,00:00.0,NULL,EA ,1,1,00:00.0
2729,775,810,00:00.0,NULL,EA ,1,1,00:00.0
2316,775,817,00:00.0,NULL,EA ,1,1,00:00.0
3377,775,825,00:00.0,NULL,EA ,1,1,00:00.0
2827,775,894,00:00.0,NULL,EA ,1,1,00:00.0
1664,775,907,00:00.0,NULL,EA ,1,1,00:00.0
388,775,937,00:00.0,NULL,EA ,1,1,00:00.0
2011,775,945,00:00.0,NULL,EA ,1,1,00:00.0
15,775,948,00:00.0,NULL,EA ,1,1,00:00.0
8,775,951,00:00.0,NULL,EA ,1,1,00:00.0
365,775,952,00:00.0,NULL,EA ,1,1,00:00.0
782,775,996,00:00.0,NULL,EA ,1,1,00:00.0
2481,776,516,00:00.0,NULL,EA ,1,1,00:00.0
2347,776,743,00:00.0,NULL,EA ,1,1,00:00.0
1687,776,807,00:00.0,NULL,EA ,1,1,00:00.0
821,776,810,00:00.0,NULL,EA ,1,1,00:00.0
3270,776,817,00:00.0,NULL,EA ,1,1,00:00.0
124,776,825,00:00.0,NULL,EA ,1,1,00:00.0
901,776,894,00:00.0,NULL,EA ,1,1,00:00.0
1692,776,907,00:00.0,NULL,EA ,1,1,00:00.0
825,776,937,00:00.0,NULL,EA ,1,1,00:00.0
2343,776,945,00:00.0,NULL,EA ,1,1,00:00.0
399,776,948,00:00.0,NULL,EA ,1,1,00:00.0
2340,776,951,00:00.0,NULL,EA ,1,1,00:00.0
3250,776,952,00:00.0,NULL,EA ,1,1,00:00.0
2206,776,996,00:00.0,00:00.0,EA ,1,2,00:00.0
2026,776,996,00:00.0,NULL,EA ,1,1,00:00.0
2155,777,516,00:00.0,NULL,EA ,1,1,00:00.0
1249,777,744,00:00.0,NULL,EA ,1,1,00:00.0
1937,777,807,00:00.0,00:00.0,EA ,1,2,00:00.0
1721,777,807,00:00.0,NULL,EA ,1,1,00:00.0
842,777,810,00:00.0,NULL,EA ,1,1,00:00.0
3294,777,817,00:00.0,NULL,EA ,1,1,00:00.0
3380,777,825,00:00.0,NULL,EA ,1,1,00:00.0
2832,777,894,00:00.0,NULL,EA ,1,1,00:00.0
1727,777,907,00:00.0,NULL,EA ,1,1,00:00.0
846,777,937,00:00.0,NULL,EA ,1,1,00:00.0
2375,777,945,00:00.0,NULL,EA ,1,1,00:00.0
426,777,948,00:00.0,NULL,EA ,1,1,00:00.0
2371,777,951,00:00.0,NULL,EA ,1,1,00:00.0
3284,777,952,00:00.0,NULL,EA ,1,1,00:00.0
2048,777,996,00:00.0,NULL,EA ,1,1,00:00.0
2485,778,516,00:00.0,NULL,EA ,1,1,00:00.0
463,778,745,00:00.0,NULL,EA ,1,1,00:00.0
1750,778,807,00:00.0,NULL,EA ,1,1,00:00.0
860,778,810,00:00.0,NULL,EA ,1,1,00:00.0
3318,778,817,00:00.0,NULL,EA ,1,1,00:00.0
127,778,825,00:00.0,NULL,EA ,1,1,00:00.0
908,778,894,00:00.0,NULL,EA ,1,1,00:00.0
1756,778,907,00:00.0,NULL,EA ,1,1,00:00.0
864,778,937,00:00.0,NULL,EA ,1,1,00:00.0
2407,778,945,00:00.0,NULL,EA ,1,1,00:00.0
457,778,948,00:00.0,NULL,EA ,1,1,00:00.0
2403,778,951,00:00.0,NULL,EA ,1,1,00:00.0
3307,778,952,00:00.0,NULL,EA ,1,1,00:00.0
2072,778,996,00:00.0,NULL,EA ,1,1,00:00.0
532,779,516,00:00.0,NULL,EA ,1,1,00:00.0
1650,779,748,00:00.0,NULL,EA ,1,1,00:00.0
3009,779,806,00:00.0,NULL,EA ,1,1,00:00.0
1655,779,810,00:00.0,NULL,EA ,1,1,00:00.0
1651,779,816,00:00.0,NULL,EA ,1,1,00:00.0
916,779,824,00:00.0,NULL,EA ,1,1,00:00.0
1797,779,894,00:00.0,NULL,EA ,1,1,00:00.0
31,779,907,00:00.0,NULL,EA ,1,1,00:00.0
3240,779,936,00:00.0,NULL,EA ,1,1,00:00.0
375,779,945,00:00.0,NULL,EA ,1,1,00:00.0
2310,779,948,00:00.0,NULL,EA ,1,1,00:00.0
2718,779,950,00:00.0,NULL,EA ,1,1,00:00.0
2881,779,952,00:00.0,00:00.0,EA ,1,2,00:00.0
2715,779,952,00:00.0,NULL,EA ,1,1,00:00.0
2001,779,995,00:00.0,NULL,EA ,1,1,00:00.0
3129,780,516,00:00.0,NULL,EA ,1,1,00:00.0
816,780,739,00:00.0,NULL,EA ,1,1,00:00.0
677,780,806,00:00.0,00:00.0,EA ,1,2,00:00.0
410,780,806,00:00.0,NULL,EA ,1,1,00:00.0
1233,780,810,00:00.0,NULL,EA ,1,1,00:00.0
818,780,816,00:00.0,NULL,EA ,1,1,00:00.0
2843,780,824,00:00.0,NULL,EA ,1,1,00:00.0
1328,780,894,00:00.0,NULL,EA ,1,1,00:00.0
48,780,907,00:00.0,NULL,EA ,1,1,00:00.0
2354,780,936,00:00.0,NULL,EA ,1,1,00:00.0
3022,780,945,00:00.0,NULL,EA ,1,1,00:00.0
2747,780,948,00:00.0,NULL,EA ,1,1,00:00.0
1670,780,950,00:00.0,NULL,EA ,1,1,00:00.0
2029,780,952,00:00.0,NULL,EA ,1,1,00:00.0
1666,780,995,00:00.0,NULL,EA ,1,1,00:00.0
535,781,516,00:00.0,NULL,EA ,1,1,00:00.0
2058,781,742,00:00.0,NULL,EA ,1,1,00:00.0
440,781,806,00:00.0,NULL,EA ,1,1,00:00.0
1254,781,810,00:00.0,NULL,EA ,1,1,00:00.0
839,781,816,00:00.0,NULL,EA ,1,1,00:00.0
919,781,824,00:00.0,NULL,EA ,1,1,00:00.0
1801,781,894,00:00.0,NULL,EA ,1,1,00:00.0
2216,781,905,00:00.0,00:00.0,EA ,1,2,00:00.0
70,781,907,00:00.0,NULL,EA ,1,1,00:00.0
2387,781,936,00:00.0,NULL,EA ,1,1,00:00.0
3043,781,945,00:00.0,NULL,EA ,1,1,00:00.0
2908,781,948,00:00.0,00:00.0,EA ,1,2,00:00.0
2769,781,948,00:00.0,NULL,EA ,1,1,00:00.0
1702,781,950,00:00.0,NULL,EA ,1,1,00:00.0
2052,781,952,00:00.0,NULL,EA ,1,1,00:00.0
1696,781,995,00:00.0,NULL,EA ,1,1,00:00.0
2479,782,516,00:00.0,NULL,EA ,1,1,00:00.0
2314,782,747,00:00.0,NULL,EA ,1,1,00:00.0
2016,782,806,00:00.0,NULL,EA ,1,1,00:00.0
800,782,810,00:00.0,NULL,EA ,1,1,00:00.0
796,782,816,00:00.0,NULL,EA ,1,1,00:00.0
524,782,824,00:00.0,NULL,EA ,1,1,00:00.0
898,782,894,00:00.0,NULL,EA ,1,1,00:00.0
1221,782,907,00:00.0,NULL,EA ,1,1,00:00.0
1661,782,936,00:00.0,NULL,EA ,1,1,00:00.0
2312,782,945,00:00.0,NULL,EA ,1,1,00:00.0
3226,782,948,00:00.0,NULL,EA ,1,1,00:00.0
2997,782,950,00:00.0,NULL,EA ,1,1,00:00.0
2994,782,952,00:00.0,NULL,EA ,1,1,00:00.0
2,782,995,00:00.0,NULL,EA ,1,1,00:00.0
2153,783,516,00:00.0,NULL,EA ,1,1,00:00.0
1675,783,743,00:00.0,NULL,EA ,1,1,00:00.0
2353,783,806,00:00.0,NULL,EA ,1,1,00:00.0
2905,783,810,00:00.0,00:00.0,EA ,1,2,00:00.0
2754,783,810,00:00.0,NULL,EA ,1,1,00:00.0
404,783,816,00:00.0,NULL,EA ,1,1,00:00.0
3121,783,824,00:00.0,NULL,EA ,1,1,00:00.0
2828,783,894,00:00.0,NULL,EA ,1,1,00:00.0
1237,783,907,00:00.0,NULL,EA ,1,1,00:00.0
3274,783,936,00:00.0,NULL,EA ,1,1,00:00.0
2032,783,945,00:00.0,NULL,EA ,1,1,00:00.0
3019,783,948,00:00.0,NULL,EA ,1,1,00:00.0
812,783,950,00:00.0,NULL,EA ,1,1,00:00.0
35,783,952,00:00.0,NULL,EA ,1,1,00:00.0
807,783,995,00:00.0,NULL,EA ,1,1,00:00.0
2483,784,516,00:00.0,NULL,EA ,1,1,00:00.0
3044,784,746,00:00.0,NULL,EA ,1,1,00:00.0
2385,784,806,00:00.0,NULL,EA ,1,1,00:00.0
2775,784,810,00:00.0,NULL,EA ,1,1,00:00.0
433,784,816,00:00.0,NULL,EA ,1,1,00:00.0
527,784,824,00:00.0,NULL,EA ,1,1,00:00.0
904,784,894,00:00.0,NULL,EA ,1,1,00:00.0
1259,784,907,00:00.0,NULL,EA ,1,1,00:00.0
3298,784,936,00:00.0,NULL,EA ,1,1,00:00.0
2056,784,945,00:00.0,NULL,EA ,1,1,00:00.0
3040,784,948,00:00.0,NULL,EA ,1,1,00:00.0
833,784,950,00:00.0,NULL,EA ,1,1,00:00.0
53,784,952,00:00.0,NULL,EA ,1,1,00:00.0
827,784,995,00:00.0,NULL,EA ,1,1,00:00.0
925,785,515,00:00.0,NULL,EA ,1,1,00:00.0
2321,785,806,00:00.0,NULL,EA ,1,1,00:00.0
3234,785,809,00:00.0,NULL,EA ,1,1,00:00.0
2724,785,814,00:00.0,NULL,EA ,1,1,00:00.0
2725,785,816,00:00.0,NULL,EA ,1,1,00:00.0
3120,785,824,00:00.0,NULL,EA ,1,1,00:00.0
2958,785,894,00:00.0,00:00.0,EA ,1,2,00:00.0
2826,785,894,00:00.0,NULL,EA ,1,1,00:00.0
1663,785,907,00:00.0,NULL,EA ,1,1,00:00.0
1220,785,936,00:00.0,NULL,EA ,1,1,00:00.0
2195,785,945,00:00.0,00:00.0,EA ,1,2,00:00.0
2010,785,945,00:00.0,NULL,EA ,1,1,00:00.0
14,785,948,00:00.0,NULL,EA ,1,1,00:00.0
369,785,950,00:00.0,NULL,EA ,1,1,00:00.0
364,785,952,00:00.0,NULL,EA ,1,1,00:00.0
3216,785,995,00:00.0,NULL,EA ,1,1,00:00.0
2851,786,515,00:00.0,NULL,EA ,1,1,00:00.0
2040,786,806,00:00.0,NULL,EA ,1,1,00:00.0
43,786,809,00:00.0,NULL,EA ,1,1,00:00.0
3024,786,816,00:00.0,NULL,EA ,1,1,00:00.0
525,786,824,00:00.0,NULL,EA ,1,1,00:00.0
2034,786,830,00:00.0,NULL,EA ,1,1,00:00.0
900,786,894,00:00.0,NULL,EA ,1,1,00:00.0
1691,786,907,00:00.0,NULL,EA ,1,1,00:00.0
45,786,936,00:00.0,NULL,EA ,1,1,00:00.0
2342,786,945,00:00.0,NULL,EA ,1,1,00:00.0
398,786,948,00:00.0,NULL,EA ,1,1,00:00.0
2900,786,950,00:00.0,00:00.0,EA ,1,2,00:00.0
2743,786,950,00:00.0,NULL,EA ,1,1,00:00.0
3249,786,952,00:00.0,NULL,EA ,1,1,00:00.0
2734,786,995,00:00.0,NULL,EA ,1,1,00:00.0
927,787,515,00:00.0,NULL,EA ,1,1,00:00.0
2064,787,806,00:00.0,NULL,EA ,1,1,00:00.0
63,787,809,00:00.0,NULL,EA ,1,1,00:00.0
3046,787,816,00:00.0,NULL,EA ,1,1,00:00.0
3123,787,824,00:00.0,NULL,EA ,1,1,00:00.0
1708,787,831,00:00.0,NULL,EA ,1,1,00:00.0
2961,787,894,00:00.0,00:00.0,EA ,1,2,00:00.0
2831,787,894,00:00.0,NULL,EA ,1,1,00:00.0
1726,787,907,00:00.0,NULL,EA ,1,1,00:00.0
67,787,936,00:00.0,NULL,EA ,1,1,00:00.0
2374,787,945,00:00.0,NULL,EA ,1,1,00:00.0
425,787,948,00:00.0,NULL,EA ,1,1,00:00.0
2765,787,950,00:00.0,NULL,EA ,1,1,00:00.0
3283,787,952,00:00.0,NULL,EA ,1,1,00:00.0
2758,787,995,00:00.0,NULL,EA ,1,1,00:00.0
2854,788,515,00:00.0,NULL,EA ,1,1,00:00.0
2082,788,806,00:00.0,NULL,EA ,1,1,00:00.0
84,788,809,00:00.0,NULL,EA ,1,1,00:00.0
3068,788,816,00:00.0,NULL,EA ,1,1,00:00.0
529,788,824,00:00.0,NULL,EA ,1,1,00:00.0
3065,788,832,00:00.0,NULL,EA ,1,1,00:00.0
907,788,894,00:00.0,NULL,EA ,1,1,00:00.0
1755,788,907,00:00.0,NULL,EA ,1,1,00:00.0
88,788,936,00:00.0,NULL,EA ,1,1,00:00.0
2406,788,945,00:00.0,NULL,EA ,1,1,00:00.0
456,788,948,00:00.0,NULL,EA ,1,1,00:00.0
2787,788,950,00:00.0,NULL,EA ,1,1,00:00.0
3306,788,952,00:00.0,NULL,EA ,1,1,00:00.0
2781,788,995,00:00.0,NULL,EA ,1,1,00:00.0
926,789,519,00:00.0,NULL,EA ,1,1,00:00.0
1041,789,718,00:00.0,00:00.0,EA ,1,2,00:00.0
817,789,718,00:00.0,NULL,EA ,1,1,00:00.0
1925,789,806,00:00.0,00:00.0,EA ,1,2,00:00.0
1686,789,806,00:00.0,NULL,EA ,1,1,00:00.0
3271,789,813,00:00.0,NULL,EA ,1,1,00:00.0
405,789,820,00:00.0,NULL,EA ,1,1,00:00.0
3122,789,828,00:00.0,NULL,EA ,1,1,00:00.0
2123,789,894,00:00.0,NULL,EA ,1,1,00:00.0
3033,789,907,00:00.0,NULL,EA ,1,1,00:00.0
3275,789,940,00:00.0,NULL,EA ,1,1,00:00.0
1228,789,945,00:00.0,NULL,EA ,1,1,00:00.0
40,789,948,00:00.0,NULL,EA ,1,1,00:00.0
2339,789,950,00:00.0,NULL,EA ,1,1,00:00.0
2742,789,952,00:00.0,NULL,EA ,1,1,00:00.0
1222,789,996,00:00.0,NULL,EA ,1,1,00:00.0
2853,790,519,00:00.0,NULL,EA ,1,1,00:00.0
2059,790,719,00:00.0,NULL,EA ,1,1,00:00.0
1720,790,806,00:00.0,NULL,EA ,1,1,00:00.0
3295,790,813,00:00.0,NULL,EA ,1,1,00:00.0
434,790,820,00:00.0,NULL,EA ,1,1,00:00.0
528,790,828,00:00.0,NULL,EA ,1,1,00:00.0
2459,790,894,00:00.0,NULL,EA ,1,1,00:00.0
3056,790,907,00:00.0,NULL,EA ,1,1,00:00.0
3299,790,940,00:00.0,NULL,EA ,1,1,00:00.0
1247,790,945,00:00.0,NULL,EA ,1,1,00:00.0
59,790,948,00:00.0,NULL,EA ,1,1,00:00.0
2370,790,950,00:00.0,NULL,EA ,1,1,00:00.0
2764,790,952,00:00.0,NULL,EA ,1,1,00:00.0
1239,790,996,00:00.0,NULL,EA ,1,1,00:00.0
930,791,519,00:00.0,NULL,EA ,1,1,00:00.0
1739,791,720,00:00.0,NULL,EA ,1,1,00:00.0
1749,791,806,00:00.0,NULL,EA ,1,1,00:00.0
3319,791,813,00:00.0,NULL,EA ,1,1,00:00.0
466,791,820,00:00.0,NULL,EA ,1,1,00:00.0
3125,791,828,00:00.0,NULL,EA ,1,1,00:00.0
2128,791,894,00:00.0,NULL,EA ,1,1,00:00.0
3077,791,907,00:00.0,NULL,EA ,1,1,00:00.0
3322,791,940,00:00.0,NULL,EA ,1,1,00:00.0
1271,791,945,00:00.0,NULL,EA ,1,1,00:00.0
79,791,948,00:00.0,NULL,EA ,1,1,00:00.0
2598,791,950,00:00.0,00:00.0,EA ,1,2,00:00.0
2402,791,950,00:00.0,NULL,EA ,1,1,00:00.0
2918,791,952,00:00.0,00:00.0,EA ,1,2,00:00.0
2786,791,952,00:00.0,NULL,EA ,1,1,00:00.0
1261,791,996,00:00.0,NULL,EA ,1,1,00:00.0
933,792,519,00:00.0,NULL,EA ,1,1,00:00.0
3335,792,706,00:00.0,NULL,EA ,1,1,00:00.0
1299,792,806,00:00.0,NULL,EA ,1,1,00:00.0
105,792,813,00:00.0,NULL,EA ,1,1,00:00.0
3093,792,820,00:00.0,NULL,EA ,1,1,00:00.0
3127,792,828,00:00.0,NULL,EA ,1,1,00:00.0
2132,792,894,00:00.0,NULL,EA ,1,1,00:00.0
500,792,907,00:00.0,NULL,EA ,1,1,00:00.0
107,792,940,00:00.0,NULL,EA ,1,1,00:00.0
1775,792,945,00:00.0,NULL,EA ,1,1,00:00.0
3346,792,948,00:00.0,NULL,EA ,1,1,00:00.0
2099,792,950,00:00.0,NULL,EA ,1,1,00:00.0
882,792,952,00:00.0,NULL,EA ,1,1,00:00.0
1772,792,996,00:00.0,NULL,EA ,1,1,00:00.0
131,793,519,00:00.0,NULL,EA ,1,1,00:00.0
2042,793,806,00:00.0,NULL,EA ,1,1,00:00.0
3027,793,813,00:00.0,NULL,EA ,1,1,00:00.0
1232,793,820,00:00.0,NULL,EA ,1,1,00:00.0
1809,793,828,00:00.0,NULL,EA ,1,1,00:00.0
2035,793,838,00:00.0,NULL,EA ,1,1,00:00.0
903,793,894,00:00.0,NULL,EA ,1,1,00:00.0
1694,793,907,00:00.0,NULL,EA ,1,1,00:00.0
3030,793,940,00:00.0,NULL,EA ,1,1,00:00.0
2345,793,945,00:00.0,NULL,EA ,1,1,00:00.0
401,793,948,00:00.0,NULL,EA ,1,1,00:00.0
2745,793,950,00:00.0,NULL,EA ,1,1,00:00.0
3252,793,952,00:00.0,NULL,EA ,1,1,00:00.0
2332,793,996,00:00.0,NULL,EA ,1,1,00:00.0
3387,794,519,00:00.0,NULL,EA ,1,1,00:00.0
2066,794,806,00:00.0,NULL,EA ,1,1,00:00.0
3049,794,813,00:00.0,NULL,EA ,1,1,00:00.0
1511,794,820,00:00.0,00:00.0,EA ,1,2,00:00.0
1253,794,820,00:00.0,NULL,EA ,1,1,00:00.0
1341,794,828,00:00.0,NULL,EA ,1,1,00:00.0
1709,794,839,00:00.0,NULL,EA ,1,1,00:00.0
2834,794,894,00:00.0,NULL,EA ,1,1,00:00.0
1729,794,907,00:00.0,NULL,EA ,1,1,00:00.0
3053,794,940,00:00.0,NULL,EA ,1,1,00:00.0
2377,794,945,00:00.0,NULL,EA ,1,1,00:00.0
428,794,948,00:00.0,NULL,EA ,1,1,00:00.0
2767,794,950,00:00.0,NULL,EA ,1,1,00:00.0
3286,794,952,00:00.0,NULL,EA ,1,1,00:00.0
2359,794,996,00:00.0,NULL,EA ,1,1,00:00.0
136,795,519,00:00.0,NULL,EA ,1,1,00:00.0
2084,795,806,00:00.0,NULL,EA ,1,1,00:00.0
3071,795,813,00:00.0,NULL,EA ,1,1,00:00.0
1276,795,820,00:00.0,NULL,EA ,1,1,00:00.0
1815,795,828,00:00.0,NULL,EA ,1,1,00:00.0
3066,795,840,00:00.0,NULL,EA ,1,1,00:00.0
910,795,894,00:00.0,NULL,EA ,1,1,00:00.0
1758,795,907,00:00.0,NULL,EA ,1,1,00:00.0
3074,795,940,00:00.0,NULL,EA ,1,1,00:00.0
2409,795,945,00:00.0,NULL,EA ,1,1,00:00.0
697,795,948,00:00.0,00:00.0,EA ,1,2,00:00.0
459,795,948,00:00.0,NULL,EA ,1,1,00:00.0
2789,795,950,00:00.0,NULL,EA ,1,1,00:00.0
3309,795,952,00:00.0,NULL,EA ,1,1,00:00.0
2393,795,996,00:00.0,NULL,EA ,1,1,00:00.0
3392,796,519,00:00.0,NULL,EA ,1,1,00:00.0
3333,796,680,00:00.0,NULL,EA ,1,1,00:00.0
2093,796,806,00:00.0,NULL,EA ,1,1,00:00.0
3081,796,813,00:00.0,NULL,EA ,1,1,00:00.0
1286,796,820,00:00.0,NULL,EA ,1,1,00:00.0
1346,796,828,00:00.0,NULL,EA ,1,1,00:00.0
2837,796,894,00:00.0,NULL,EA ,1,1,00:00.0
1293,796,907,00:00.0,NULL,EA ,1,1,00:00.0
493,796,940,00:00.0,NULL,EA ,1,1,00:00.0
2427,796,945,00:00.0,NULL,EA ,1,1,00:00.0
485,796,948,00:00.0,NULL,EA ,1,1,00:00.0
2802,796,950,00:00.0,NULL,EA ,1,1,00:00.0
3328,796,952,00:00.0,NULL,EA ,1,1,00:00.0
2421,796,996,00:00.0,NULL,EA ,1,1,00:00.0
1820,797,518,00:00.0,NULL,EA ,1,1,00:00.0
2731,797,806,00:00.0,NULL,EA ,1,1,00:00.0
2320,797,812,00:00.0,NULL,EA ,1,1,00:00.0
1209,797,819,00:00.0,NULL,EA ,1,1,00:00.0
3259,797,822,00:00.0,NULL,EA ,1,1,00:00.0
2842,797,827,00:00.0,NULL,EA ,1,1,00:00.0
3365,797,894,00:00.0,NULL,EA ,1,1,00:00.0
2023,797,907,00:00.0,NULL,EA ,1,1,00:00.0
29,797,939,00:00.0,NULL,EA ,1,1,00:00.0
792,797,945,00:00.0,NULL,EA ,1,1,00:00.0
373,797,948,00:00.0,NULL,EA ,1,1,00:00.0
1198,797,950,00:00.0,NULL,EA ,1,1,00:00.0
1196,797,952,00:00.0,NULL,EA ,1,1,00:00.0
1192,797,994,00:00.0,NULL,EA ,1,1,00:00.0
1351,798,518,00:00.0,NULL,EA ,1,1,00:00.0
1044,798,806,00:00.0,00:00.0,EA ,1,2,00:00.0
823,798,806,00:00.0,NULL,EA ,1,1,00:00.0
2210,798,812,00:00.0,00:00.0,EA ,1,2,00:00.0
2039,798,812,00:00.0,NULL,EA ,1,1,00:00.0
2752,798,819,00:00.0,NULL,EA ,1,1,00:00.0
918,798,827,00:00.0,NULL,EA ,1,1,00:00.0
3260,798,833,00:00.0,NULL,EA ,1,1,00:00.0
113,798,894,00:00.0,NULL,EA ,1,1,00:00.0
2045,798,907,00:00.0,NULL,EA ,1,1,00:00.0
2044,798,939,00:00.0,NULL,EA ,1,1,00:00.0
2748,798,945,00:00.0,NULL,EA ,1,1,00:00.0
1225,798,948,00:00.0,NULL,EA ,1,1,00:00.0
3254,798,950,00:00.0,NULL,EA ,1,1,00:00.0
3018,798,952,00:00.0,NULL,EA ,1,1,00:00.0
391,798,994,00:00.0,NULL,EA ,1,1,00:00.0
1823,799,518,00:00.0,NULL,EA ,1,1,00:00.0
844,799,806,00:00.0,NULL,EA ,1,1,00:00.0
2063,799,812,00:00.0,NULL,EA ,1,1,00:00.0
2773,799,819,00:00.0,NULL,EA ,1,1,00:00.0
2846,799,827,00:00.0,NULL,EA ,1,1,00:00.0
3261,799,834,00:00.0,NULL,EA ,1,1,00:00.0
3367,799,894,00:00.0,NULL,EA ,1,1,00:00.0
2069,799,907,00:00.0,NULL,EA ,1,1,00:00.0
2068,799,939,00:00.0,NULL,EA ,1,1,00:00.0
2770,799,945,00:00.0,NULL,EA ,1,1,00:00.0
1244,799,948,00:00.0,NULL,EA ,1,1,00:00.0
3288,799,950,00:00.0,NULL,EA ,1,1,00:00.0
3038,799,952,00:00.0,NULL,EA ,1,1,00:00.0
417,799,994,00:00.0,NULL,EA ,1,1,00:00.0
1354,800,518,00:00.0,NULL,EA ,1,1,00:00.0
862,800,806,00:00.0,NULL,EA ,1,1,00:00.0
2081,800,812,00:00.0,NULL,EA ,1,1,00:00.0
2794,800,819,00:00.0,NULL,EA ,1,1,00:00.0
922,800,827,00:00.0,NULL,EA ,1,1,00:00.0
3262,800,835,00:00.0,NULL,EA ,1,1,00:00.0
116,800,894,00:00.0,NULL,EA ,1,1,00:00.0
2087,800,907,00:00.0,NULL,EA ,1,1,00:00.0
2086,800,939,00:00.0,NULL,EA ,1,1,00:00.0
2791,800,945,00:00.0,NULL,EA ,1,1,00:00.0
1268,800,948,00:00.0,NULL,EA ,1,1,00:00.0
3311,800,950,00:00.0,NULL,EA ,1,1,00:00.0
3061,800,952,00:00.0,NULL,EA ,1,1,00:00.0
448,800,994,00:00.0,NULL,EA ,1,1,00:00.0
1825,801,518,00:00.0,NULL,EA ,1,1,00:00.0
874,801,806,00:00.0,NULL,EA ,1,1,00:00.0
2092,801,812,00:00.0,NULL,EA ,1,1,00:00.0
2804,801,819,00:00.0,NULL,EA ,1,1,00:00.0
2848,801,827,00:00.0,NULL,EA ,1,1,00:00.0
3263,801,836,00:00.0,NULL,EA ,1,1,00:00.0
3370,801,894,00:00.0,NULL,EA ,1,1,00:00.0
2435,801,907,00:00.0,NULL,EA ,1,1,00:00.0
2434,801,939,00:00.0,NULL,EA ,1,1,00:00.0
2803,801,945,00:00.0,NULL,EA ,1,1,00:00.0
1283,801,948,00:00.0,NULL,EA ,1,1,00:00.0
3330,801,950,00:00.0,NULL,EA ,1,1,00:00.0
3078,801,952,00:00.0,NULL,EA ,1,1,00:00.0
479,801,994,00:00.0,NULL,EA ,1,1,00:00.0
3218,802,316,00:00.0,NULL,EA ,3,2,00:00.0
1206,802,331,00:00.0,NULL,EA ,3,2,00:00.0
2722,802,350,00:00.0,NULL,EA ,3,1,00:00.0
1831,802,531,00:00.0,NULL,EA ,3,1,00:00.0
