BusinessEntityID,CreditCardID,ModifiedDate
12596,4550,00:00.0
12597,5678,00:00.0
12598,4927,00:00.0
12599,10240,00:00.0
12600,441,00:00.0
12601,15411,00:00.0
12602,16496,00:00.0
12603,8601,00:00.0
12604,15750,00:00.0
12605,19081,00:00.0
12606,2291,00:00.0
12607,17026,00:00.0
12608,1998,00:00.0
12609,1769,00:00.0
12610,6385,00:00.0
12611,9018,00:00.0
12612,11018,00:00.0
12613,5593,00:00.0
12614,8754,00:00.0
12615,14165,00:00.0
12616,2536,00:00.0
12617,16931,00:00.0
12618,13995,00:00.0
12619,2918,00:00.0
12620,3421,00:00.0
12621,1251,00:00.0
12622,5264,00:00.0
12623,16762,00:00.0
12624,12608,00:00.0
12625,1585,00:00.0
12626,17795,00:00.0
12627,14770,00:00.0
12628,8174,00:00.0
12629,12612,00:00.0
12630,9776,00:00.0
12631,7637,00:00.0
12632,15978,00:00.0
12633,1467,00:00.0
12634,818,00:00.0
12635,16184,00:00.0
12636,16323,00:00.0
12637,11770,00:00.0
12638,18476,00:00.0
12639,7295,00:00.0
12640,2066,00:00.0
12641,6455,00:00.0
12642,4057,00:00.0
12643,12392,00:00.0
12644,5180,00:00.0
12645,12649,00:00.0
12646,266,00:00.0
12647,4919,00:00.0
12648,11177,00:00.0
12649,1008,00:00.0
12650,14404,00:00.0
12651,16882,00:00.0
12652,6877,00:00.0
12653,14994,00:00.0
12654,3616,00:00.0
12655,5201,00:00.0
12656,13275,00:00.0
12657,12454,00:00.0
12658,11648,00:00.0
12659,8183,00:00.0
12660,561,00:00.0
12661,1070,00:00.0
12662,16085,00:00.0
12663,18176,00:00.0
12664,234,00:00.0
12665,15489,00:00.0
12666,8093,00:00.0
12667,11644,00:00.0
12668,12377,00:00.0
12669,18053,00:00.0
12670,6478,00:00.0
12671,14703,00:00.0
12672,10533,00:00.0
12673,10718,00:00.0
12674,15279,00:00.0
12675,2511,00:00.0
12676,2723,00:00.0
12677,5166,00:00.0
12678,16697,00:00.0
12679,10030,00:00.0
12680,12832,00:00.0
12681,17931,00:00.0
12682,1950,00:00.0
12683,12109,00:00.0
12684,3877,00:00.0
12685,4130,00:00.0
12686,9520,00:00.0
12687,15903,00:00.0
12688,5449,00:00.0
12689,12557,00:00.0
12690,10793,00:00.0
12691,5512,00:00.0
12692,6648,00:00.0
12693,15040,00:00.0
12694,2799,00:00.0
12695,13441,00:00.0
12696,11643,00:00.0
12697,8691,00:00.0
12698,2750,00:00.0
12699,6870,00:00.0
12700,3609,00:00.0
12701,18691,00:00.0
12702,7076,00:00.0
12703,2826,00:00.0
12704,442,00:00.0
12705,18905,00:00.0
12706,2500,00:00.0
12707,14315,00:00.0
12708,10661,00:00.0
12709,12682,00:00.0
12710,1543,00:00.0
12711,7047,00:00.0
12712,11398,00:00.0
12713,12129,00:00.0
12714,7689,00:00.0
12715,14614,00:00.0
12716,7054,00:00.0
12717,2683,00:00.0
12718,17115,00:00.0
12719,6851,00:00.0
12720,6390,00:00.0
12721,10561,00:00.0
12722,10148,00:00.0
12723,8974,00:00.0
12724,14888,00:00.0
12725,8574,00:00.0
12726,9172,00:00.0
12727,11706,00:00.0
12728,18509,00:00.0
12729,5526,00:00.0
12730,1073,00:00.0
12731,14940,00:00.0
12732,13436,00:00.0
12733,14460,00:00.0
12734,14359,00:00.0
12735,9844,00:00.0
12736,9493,00:00.0
12737,6140,00:00.0
12738,1038,00:00.0
12739,16645,00:00.0
12740,7473,00:00.0
12741,1964,00:00.0
12742,14400,00:00.0
12743,10851,00:00.0
12744,7487,00:00.0
12745,9494,00:00.0
12746,17011,00:00.0
12747,8454,00:00.0
12748,3566,00:00.0
12749,2864,00:00.0
12750,6857,00:00.0
12751,16105,00:00.0
12752,14170,00:00.0
12753,16167,00:00.0
12754,18626,00:00.0
12755,8250,00:00.0
12756,17290,00:00.0
12757,16597,00:00.0
12758,11598,00:00.0
12759,8777,00:00.0
12760,15230,00:00.0
12761,3957,00:00.0
12762,4877,00:00.0
12763,7514,00:00.0
12764,18989,00:00.0
12765,9782,00:00.0
12766,18950,00:00.0
12767,2107,00:00.0
12768,18559,00:00.0
12769,5411,00:00.0
12770,7324,00:00.0
12771,16610,00:00.0
12772,13934,00:00.0
12773,10749,00:00.0
12774,7691,00:00.0
12775,4619,00:00.0
12776,14267,00:00.0
12777,14807,00:00.0
12778,8359,00:00.0
12779,14782,00:00.0
12780,5607,00:00.0
12781,8283,00:00.0
12782,16867,00:00.0
12783,963,00:00.0
12784,11088,00:00.0
12785,10503,00:00.0
12786,18105,00:00.0
12787,7401,00:00.0
12788,18706,00:00.0
12789,13028,00:00.0
12790,4475,00:00.0
12791,10327,00:00.0
12792,5432,00:00.0
12793,15878,00:00.0
12794,13111,00:00.0
12795,4388,00:00.0
12796,627,00:00.0
12797,6213,00:00.0
12798,8069,00:00.0
12799,9069,00:00.0
12800,10647,00:00.0
12801,2574,00:00.0
12802,460,00:00.0
12803,16392,00:00.0
12804,16335,00:00.0
12805,12884,00:00.0
12806,8339,00:00.0
12807,13690,00:00.0
12808,7464,00:00.0
12809,5095,00:00.0
12810,15543,00:00.0
12811,14721,00:00.0
12812,3909,00:00.0
12813,3119,00:00.0
12814,2246,00:00.0
12815,16258,00:00.0
12816,7554,00:00.0
12817,1725,00:00.0
12818,17166,00:00.0
12819,13426,00:00.0
12820,5284,00:00.0
12821,13555,00:00.0
12822,14314,00:00.0
12823,11427,00:00.0
12824,1480,00:00.0
12825,5737,00:00.0
12826,16146,00:00.0
12827,14734,00:00.0
12828,5856,00:00.0
12829,6351,00:00.0
12830,340,00:00.0
12831,10742,00:00.0
12832,14959,00:00.0
12833,16041,00:00.0
12834,12799,00:00.0
12835,3386,00:00.0
12836,11308,00:00.0
12837,2598,00:00.0
12838,1401,00:00.0
12839,18620,00:00.0
12840,10747,00:00.0
12841,13127,00:00.0
12842,3320,00:00.0
12843,6104,00:00.0
12844,8909,00:00.0
12845,3854,00:00.0
12846,3295,00:00.0
12847,2348,00:00.0
12848,1907,00:00.0
12849,7109,00:00.0
12850,2086,00:00.0
12851,10853,00:00.0
12852,3784,00:00.0
12853,5377,00:00.0
12854,15095,00:00.0
12855,2212,00:00.0
12856,9940,00:00.0
12857,18709,00:00.0
12858,16438,00:00.0
12859,8441,00:00.0
12860,11740,00:00.0
12861,10303,00:00.0
12862,19219,00:00.0
12863,877,00:00.0
12864,13811,00:00.0
12865,14686,00:00.0
12866,12737,00:00.0
12867,11035,00:00.0
12868,9709,00:00.0
12869,1085,00:00.0
12870,19230,00:00.0
12871,14611,00:00.0
12872,14796,00:00.0
12873,8375,00:00.0
12874,16679,00:00.0
12875,4229,00:00.0
12876,5187,00:00.0
12877,7920,00:00.0
12878,13737,00:00.0
12879,2949,00:00.0
12880,13143,00:00.0
12881,13479,00:00.0
12882,9848,00:00.0
12883,17872,00:00.0
12884,4223,00:00.0
12885,4876,00:00.0
12886,5859,00:00.0
12887,6013,00:00.0
12888,1801,00:00.0
12889,4840,00:00.0
12890,11439,00:00.0
12891,6481,00:00.0
12892,10130,00:00.0
12893,4328,00:00.0
12894,16561,00:00.0
12895,10288,00:00.0
12896,4425,00:00.0
12897,9767,00:00.0
12898,16327,00:00.0
12899,18752,00:00.0
12900,13100,00:00.0
12901,9665,00:00.0
12902,11570,00:00.0
12903,11800,00:00.0
12904,8739,00:00.0
12905,10251,00:00.0
12906,7841,00:00.0
12907,12485,00:00.0
12908,12119,00:00.0
12909,4293,00:00.0
12910,1461,00:00.0
12911,2284,00:00.0
12912,13459,00:00.0
12913,2732,00:00.0
12914,5433,00:00.0
12915,8602,00:00.0
12916,8109,00:00.0
12917,14571,00:00.0
12918,4155,00:00.0
12919,16020,00:00.0
12920,3625,00:00.0
12921,4308,00:00.0
12922,635,00:00.0
12923,8431,00:00.0
12924,7081,00:00.0
12925,16894,00:00.0
12926,11228,00:00.0
12927,12497,00:00.0
12928,8816,00:00.0
12929,5080,00:00.0
12930,15929,00:00.0
12931,12060,00:00.0
12932,8778,00:00.0
12933,651,00:00.0
12934,6716,00:00.0
12935,12480,00:00.0
12936,5257,00:00.0
12937,16102,00:00.0
12938,14745,00:00.0
12939,10194,00:00.0
12940,18890,00:00.0
12941,16785,00:00.0
12942,17789,00:00.0
12943,17402,00:00.0
12944,3445,00:00.0
12945,1409,00:00.0
12946,8764,00:00.0
12947,13053,00:00.0
12948,12958,00:00.0
12949,13648,00:00.0
12950,14985,00:00.0
12951,9451,00:00.0
12952,6553,00:00.0
12953,18106,00:00.0
12954,18085,00:00.0
12955,15464,00:00.0
12956,14766,00:00.0
12957,5730,00:00.0
12958,4906,00:00.0
12959,9786,00:00.0
12960,14180,00:00.0
12961,1555,00:00.0
12962,11092,00:00.0
12963,506,00:00.0
12964,18678,00:00.0
12965,17773,00:00.0
12966,8537,00:00.0
12967,16042,00:00.0
12968,6204,00:00.0
12969,4247,00:00.0
12970,15697,00:00.0
12971,12751,00:00.0
12972,7329,00:00.0
12973,428,00:00.0
12974,5534,00:00.0
12975,12349,00:00.0
12976,10231,00:00.0
12977,67,00:00.0
12978,4695,00:00.0
12979,12924,00:00.0
12980,128,00:00.0
12981,12462,00:00.0
12982,18212,00:00.0
12983,17967,00:00.0
12984,13249,00:00.0
12985,17422,00:00.0
12986,12366,00:00.0
12987,14584,00:00.0
12988,9226,00:00.0
12989,1715,00:00.0
12990,3912,00:00.0
12991,18739,00:00.0
12992,2719,00:00.0
12993,17418,00:00.0
12994,14492,00:00.0
12995,16846,00:00.0
12996,5987,00:00.0
12997,6485,00:00.0
12998,924,00:00.0
12999,14631,00:00.0
13000,14009,00:00.0
13001,573,00:00.0
13002,4582,00:00.0
13003,3331,00:00.0
13004,3865,00:00.0
13005,16903,00:00.0
13006,3189,00:00.0
13007,17475,00:00.0
13008,11864,00:00.0
13009,2673,00:00.0
13010,12477,00:00.0
13011,8262,00:00.0
13012,1391,00:00.0
13013,6420,00:00.0
13014,11723,00:00.0
13015,12802,00:00.0
13016,16162,00:00.0
13017,6243,00:00.0
13018,18163,00:00.0
13019,3474,00:00.0
13020,3443,00:00.0
13021,3346,00:00.0
13022,5744,00:00.0
13023,2778,00:00.0
13024,16664,00:00.0
13025,12702,00:00.0
13026,4836,00:00.0
13027,7296,00:00.0
13028,12652,00:00.0
13029,3796,00:00.0
13030,5402,00:00.0
13031,6320,00:00.0
13032,1591,00:00.0
13033,19020,00:00.0
13034,2120,00:00.0
13035,6125,00:00.0
13036,7537,00:00.0
13037,16077,00:00.0
13038,3221,00:00.0
13039,8207,00:00.0
13040,18001,00:00.0
13041,16831,00:00.0
13042,17494,00:00.0
13043,87,00:00.0
13044,7145,00:00.0
13045,10082,00:00.0
13046,13122,00:00.0
13047,9504,00:00.0
13048,5362,00:00.0
13049,9672,00:00.0
13050,1668,00:00.0
13051,6628,00:00.0
13052,10721,00:00.0
13053,6210,00:00.0
13054,10037,00:00.0
13055,9888,00:00.0
13056,1190,00:00.0
13057,17198,00:00.0
13058,1649,00:00.0
13059,18657,00:00.0
13060,17739,00:00.0
13061,6053,00:00.0
13062,8606,00:00.0
13063,6813,00:00.0
13064,9952,00:00.0
13065,16906,00:00.0
13066,13511,00:00.0
13067,15884,00:00.0
13068,8767,00:00.0
13069,5043,00:00.0
13070,5373,00:00.0
13071,10457,00:00.0
13072,18610,00:00.0
13073,14516,00:00.0
13074,17740,00:00.0
13075,9101,00:00.0
13076,11950,00:00.0
13077,9891,00:00.0
13078,9155,00:00.0
13079,10477,00:00.0
13080,338,00:00.0
13081,1718,00:00.0
13082,3847,00:00.0
13083,9905,00:00.0
13084,10827,00:00.0
13085,14835,00:00.0
13086,4977,00:00.0
13087,12726,00:00.0
13088,17458,00:00.0
13089,12542,00:00.0
13090,2446,00:00.0
13091,14587,00:00.0
13092,8994,00:00.0
13093,4452,00:00.0
13094,6189,00:00.0
13095,14059,00:00.0
13096,6203,00:00.0
13097,3163,00:00.0
13098,7336,00:00.0
13099,17496,00:00.0
13100,13643,00:00.0
13101,17086,00:00.0
13102,5917,00:00.0
13103,14671,00:00.0
13104,1739,00:00.0
13105,2372,00:00.0
13106,9317,00:00.0
13107,1510,00:00.0
13108,6844,00:00.0
13109,19106,00:00.0
13110,9307,00:00.0
13111,5421,00:00.0
13112,12710,00:00.0
13113,11352,00:00.0
13114,18488,00:00.0
13115,16269,00:00.0
13116,10506,00:00.0
13117,12641,00:00.0
13118,10076,00:00.0
13119,10965,00:00.0
13120,122,00:00.0
13121,4273,00:00.0
13122,9516,00:00.0
13123,2475,00:00.0
13124,9488,00:00.0
13125,13721,00:00.0
13126,9477,00:00.0
13127,2186,00:00.0
13128,13631,00:00.0
13129,2225,00:00.0
13130,15061,00:00.0
13131,8136,00:00.0
13132,7402,00:00.0
13133,2993,00:00.0
13134,8794,00:00.0
13135,6445,00:00.0
13136,9590,00:00.0
13137,18185,00:00.0
13138,4399,00:00.0
13139,13050,00:00.0
13140,5103,00:00.0
13141,2444,00:00.0
13142,4821,00:00.0
13143,3979,00:00.0
13144,16440,00:00.0
13145,10667,00:00.0
13146,15478,00:00.0
13147,12209,00:00.0
13148,4594,00:00.0
13149,18006,00:00.0
13150,1420,00:00.0
13151,5961,00:00.0
13152,3825,00:00.0
13153,17234,00:00.0
13154,18340,00:00.0
13155,11778,00:00.0
13156,14218,00:00.0
13157,634,00:00.0
13158,10581,00:00.0
13159,4005,00:00.0
13160,9077,00:00.0
13161,418,00:00.0
13162,17700,00:00.0
13163,11281,00:00.0
13164,4485,00:00.0
13165,3732,00:00.0
13166,9530,00:00.0
13167,12547,00:00.0
13168,12548,00:00.0
13169,10096,00:00.0
13170,10088,00:00.0
13171,3310,00:00.0
13172,17862,00:00.0
13173,8371,00:00.0
13174,838,00:00.0
13175,2065,00:00.0
13176,11838,00:00.0
13177,12552,00:00.0
13178,12341,00:00.0
13179,16460,00:00.0
13180,16901,00:00.0
13181,1856,00:00.0
13182,4845,00:00.0
13183,10218,00:00.0
13184,16036,00:00.0
13185,13702,00:00.0
13186,14642,00:00.0
13187,16164,00:00.0
13188,8933,00:00.0
13189,13421,00:00.0
13190,12247,00:00.0
13191,15152,00:00.0
13192,18079,00:00.0
13193,14549,00:00.0
13194,9165,00:00.0
13195,9687,00:00.0
13196,7258,00:00.0
13197,6633,00:00.0
13198,7703,00:00.0
13199,70,00:00.0
13200,4601,00:00.0
13201,6023,00:00.0
13202,13440,00:00.0
13203,3484,00:00.0
13204,11022,00:00.0
13205,7265,00:00.0
13206,1332,00:00.0
13207,26,00:00.0
13208,7344,00:00.0
13209,13151,00:00.0
13210,983,00:00.0
13211,7545,00:00.0
13212,7061,00:00.0
13213,12483,00:00.0
13214,6422,00:00.0
13215,1090,00:00.0
13216,13510,00:00.0
13217,16270,00:00.0
13218,18050,00:00.0
13219,8040,00:00.0
13220,11255,00:00.0
13221,4937,00:00.0
13222,2,00:00.0
13223,7886,00:00.0
13224,4408,00:00.0
13225,3528,00:00.0
13226,357,00:00.0
13227,3054,00:00.0
13228,471,00:00.0
13229,209,00:00.0
13230,11855,00:00.0
13231,10871,00:00.0
13232,2634,00:00.0
13233,13158,00:00.0
13234,10495,00:00.0
13235,8185,00:00.0
13236,404,00:00.0
13237,9724,00:00.0
13238,15345,00:00.0
13239,16776,00:00.0
13240,7994,00:00.0
13241,6238,00:00.0
13242,16777,00:00.0
13243,2960,00:00.0
13244,3818,00:00.0
13245,6252,00:00.0
13246,17083,00:00.0
13247,18781,00:00.0
13248,3501,00:00.0
13249,2482,00:00.0
13250,5094,00:00.0
13251,6788,00:00.0
13252,11220,00:00.0
13253,15768,00:00.0
13254,12408,00:00.0
13255,13092,00:00.0
13256,15361,00:00.0
13257,2954,00:00.0
13258,11926,00:00.0
13259,17912,00:00.0
13260,7283,00:00.0
13261,7057,00:00.0
13262,15609,00:00.0
13263,4658,00:00.0
13264,7503,00:00.0
13265,1370,00:00.0
13266,3808,00:00.0
13267,17605,00:00.0
13268,2184,00:00.0
13269,15607,00:00.0
13270,4228,00:00.0
13271,6892,00:00.0
13272,13659,00:00.0
13273,10505,00:00.0
13274,5098,00:00.0
13275,17163,00:00.0
13276,16183,00:00.0
13277,3948,00:00.0
13278,11378,00:00.0
13279,12991,00:00.0
13280,17842,00:00.0
13281,5209,00:00.0
13282,1161,00:00.0
13283,13596,00:00.0
13284,12244,00:00.0
13285,2708,00:00.0
13286,11430,00:00.0
13287,8847,00:00.0
13288,3130,00:00.0
13289,15898,00:00.0
13290,18127,00:00.0
13291,13075,00:00.0
13292,14430,00:00.0
13293,16495,00:00.0
13294,11709,00:00.0
13295,10085,00:00.0
13296,845,00:00.0
13297,11341,00:00.0
13298,12955,00:00.0
13299,11779,00:00.0
13300,3689,00:00.0
13301,8287,00:00.0
13302,11822,00:00.0
13303,13184,00:00.0
13304,17950,00:00.0
13305,3748,00:00.0
13306,753,00:00.0
13307,10926,00:00.0
13308,5843,00:00.0
13309,12867,00:00.0
13310,18303,00:00.0
13311,5398,00:00.0
13312,7627,00:00.0
13313,4791,00:00.0
13314,10431,00:00.0
13315,4011,00:00.0
13316,11493,00:00.0
13317,14619,00:00.0
13318,12429,00:00.0
13319,19103,00:00.0
13320,11658,00:00.0
13321,13437,00:00.0
13322,12029,00:00.0
13323,17114,00:00.0
13324,3867,00:00.0
13325,7872,00:00.0
13326,14417,00:00.0
13327,13214,00:00.0
13328,11330,00:00.0
13329,17276,00:00.0
13330,4653,00:00.0
13331,6271,00:00.0
13332,14978,00:00.0
13333,6769,00:00.0
13334,8179,00:00.0
13335,243,00:00.0
13336,5147,00:00.0
13337,11681,00:00.0
13338,4692,00:00.0
13339,7944,00:00.0
13340,9740,00:00.0
13341,5090,00:00.0
13342,1747,00:00.0
13343,10471,00:00.0
13344,10593,00:00.0
13345,1810,00:00.0
13346,2276,00:00.0
13347,15243,00:00.0
13348,7854,00:00.0
13349,7759,00:00.0
13350,16995,00:00.0
13351,5662,00:00.0
13352,9607,00:00.0
13353,6308,00:00.0
13354,7508,00:00.0
13355,11125,00:00.0
13356,7756,00:00.0
13357,1398,00:00.0
13358,2986,00:00.0
13359,5834,00:00.0
13360,6789,00:00.0
13361,5557,00:00.0
13362,16737,00:00.0
13363,5649,00:00.0
13364,4119,00:00.0
13365,14558,00:00.0
13366,5762,00:00.0
13367,15313,00:00.0
13368,792,00:00.0
13369,15585,00:00.0
13370,12882,00:00.0
13371,1273,00:00.0
13372,11701,00:00.0
13373,2252,00:00.0
13374,16303,00:00.0
13375,9842,00:00.0
13376,2021,00:00.0
13377,4617,00:00.0
13378,18811,00:00.0
13379,8019,00:00.0
13380,9472,00:00.0
13381,6760,00:00.0
13382,1908,00:00.0
13383,16899,00:00.0
13384,604,00:00.0
13385,8016,00:00.0
13386,16872,00:00.0
13387,16741,00:00.0
13388,17295,00:00.0
13389,1468,00:00.0
13390,11992,00:00.0
13391,17228,00:00.0
13392,15753,00:00.0
13393,17336,00:00.0
13394,4804,00:00.0
13395,8900,00:00.0
13396,12946,00:00.0
13397,10963,00:00.0
13398,9545,00:00.0
13399,12500,00:00.0
13400,14538,00:00.0
13401,4538,00:00.0
13402,12506,00:00.0
13403,12246,00:00.0
13404,11579,00:00.0
13405,16015,00:00.0
13406,19116,00:00.0
13407,14100,00:00.0
13408,2627,00:00.0
13409,1076,00:00.0
13410,14692,00:00.0
13411,13770,00:00.0
13412,3452,00:00.0
13413,2368,00:00.0
13414,9656,00:00.0
13415,4602,00:00.0
13416,434,00:00.0
13417,15127,00:00.0
13418,18870,00:00.0
13419,1465,00:00.0
13420,2367,00:00.0
13421,3669,00:00.0
13422,4654,00:00.0
13423,14743,00:00.0
13424,18556,00:00.0
13425,1984,00:00.0
13426,4028,00:00.0
13427,15732,00:00.0
13428,3378,00:00.0
13429,14623,00:00.0
13430,2958,00:00.0
13431,12513,00:00.0
13432,6992,00:00.0
13433,15269,00:00.0
13434,15444,00:00.0
13435,8319,00:00.0
13436,2655,00:00.0
13437,9906,00:00.0
13438,5799,00:00.0
13439,9668,00:00.0
13440,11521,00:00.0
13441,7523,00:00.0
13442,16009,00:00.0
13443,13549,00:00.0
13444,9717,00:00.0
13445,4909,00:00.0
13446,14702,00:00.0
13447,15544,00:00.0
13448,3451,00:00.0
13449,15707,00:00.0
13450,14375,00:00.0
13451,8712,00:00.0
13452,2859,00:00.0
13453,15639,00:00.0
13454,11172,00:00.0
13455,11621,00:00.0
13456,12754,00:00.0
13457,10613,00:00.0
13458,13002,00:00.0
13459,8736,00:00.0
13460,14126,00:00.0
13461,8137,00:00.0
13462,1010,00:00.0
13463,200,00:00.0
13464,17106,00:00.0
13465,3622,00:00.0
13466,1563,00:00.0
13467,1983,00:00.0
13468,4451,00:00.0
13469,8595,00:00.0
13470,3882,00:00.0
13471,5390,00:00.0
13472,1100,00:00.0
13473,10894,00:00.0
13474,9739,00:00.0
13475,6451,00:00.0
13476,15227,00:00.0
13477,3779,00:00.0
13478,160,00:00.0
13479,6695,00:00.0
13480,12333,00:00.0
13481,4282,00:00.0
13482,2979,00:00.0
13483,9631,00:00.0
13484,13581,00:00.0
13485,2834,00:00.0
13486,4701,00:00.0
13487,5602,00:00.0
13488,6395,00:00.0
13489,6909,00:00.0
13490,6019,00:00.0
13491,17709,00:00.0
13492,7225,00:00.0
13493,224,00:00.0
13494,9024,00:00.0
13495,14198,00:00.0
13496,6261,00:00.0
13497,15571,00:00.0
13498,2445,00:00.0
13499,5151,00:00.0
13500,5473,00:00.0
13501,3144,00:00.0
13502,2151,00:00.0
13503,19216,00:00.0
13504,4896,00:00.0
13505,3267,00:00.0
13506,796,00:00.0
13507,11974,00:00.0
13508,17446,00:00.0
13509,13897,00:00.0
13510,18766,00:00.0
13511,3928,00:00.0
13512,5722,00:00.0
13513,17271,00:00.0
13514,8087,00:00.0
13515,10564,00:00.0
13516,4136,00:00.0
13517,11900,00:00.0
13518,3943,00:00.0
13519,3188,00:00.0
13520,3449,00:00.0
13521,2101,00:00.0
13522,18077,00:00.0
13523,1343,00:00.0
13524,8485,00:00.0
13525,18998,00:00.0
13526,1407,00:00.0
13527,12938,00:00.0
13528,18402,00:00.0
13529,3642,00:00.0
13530,13202,00:00.0
13531,11981,00:00.0
13532,10786,00:00.0
13533,12813,00:00.0
13534,1599,00:00.0
13535,2561,00:00.0
13536,1395,00:00.0
13537,5923,00:00.0
13538,9139,00:00.0
13539,4315,00:00.0
13540,3124,00:00.0
13541,16220,00:00.0
13542,14054,00:00.0
13543,12590,00:00.0
13544,9031,00:00.0
13545,16221,00:00.0
13546,16973,00:00.0
13547,4891,00:00.0
13548,5918,00:00.0
13549,3362,00:00.0
13550,12195,00:00.0
13551,15022,00:00.0
13552,8760,00:00.0
13553,5420,00:00.0
13554,10211,00:00.0
13555,30,00:00.0
13556,18290,00:00.0
13557,14311,00:00.0
13558,3939,00:00.0
13559,2017,00:00.0
13560,13879,00:00.0
13561,4300,00:00.0
13562,11290,00:00.0
13563,17010,00:00.0
13564,12186,00:00.0
13565,6826,00:00.0
13566,3499,00:00.0
13567,13281,00:00.0
13568,15535,00:00.0
13569,10794,00:00.0
13570,14747,00:00.0
13571,14056,00:00.0
13572,9,00:00.0
13573,10550,00:00.0
13574,3643,00:00.0
13575,18669,00:00.0
13576,16552,00:00.0
13577,12967,00:00.0
13578,5774,00:00.0
13579,6237,00:00.0
13580,10939,00:00.0
13581,10474,00:00.0
13582,16876,00:00.0
13583,4008,00:00.0
13584,17782,00:00.0
13585,1808,00:00.0
13586,7270,00:00.0
13587,7581,00:00.0
13588,492,00:00.0
13589,8952,00:00.0
13590,15617,00:00.0
13591,4087,00:00.0
13592,8042,00:00.0
13593,15513,00:00.0
13594,919,00:00.0
13595,7262,00:00.0
13596,8247,00:00.0
13597,12498,00:00.0
13598,9630,00:00.0
13599,6721,00:00.0
13600,6028,00:00.0
13601,5202,00:00.0
13602,425,00:00.0
13603,7731,00:00.0
13604,9065,00:00.0
13605,9817,00:00.0
13606,10067,00:00.0
13607,17846,00:00.0
13608,2885,00:00.0
13609,8197,00:00.0
13610,2077,00:00.0
13611,15488,00:00.0
13612,11780,00:00.0
13613,7761,00:00.0
13614,3737,00:00.0
13615,120,00:00.0
13616,12423,00:00.0
13617,12528,00:00.0
13618,15673,00:00.0
13619,5408,00:00.0
13620,165,00:00.0
13621,8642,00:00.0
13622,14723,00:00.0
13623,1611,00:00.0
13624,13326,00:00.0
13625,17996,00:00.0
13626,9279,00:00.0
13627,11174,00:00.0
13628,14638,00:00.0
13629,474,00:00.0
13630,865,00:00.0
13631,7803,00:00.0
13632,11331,00:00.0
13633,8518,00:00.0
13634,7372,00:00.0
13635,614,00:00.0
13636,5726,00:00.0
13637,3046,00:00.0
13638,14902,00:00.0
13639,11925,00:00.0
13640,2637,00:00.0
13641,15340,00:00.0
13642,1564,00:00.0
13643,7522,00:00.0
13644,8744,00:00.0
13645,5699,00:00.0
13646,4878,00:00.0
13647,2639,00:00.0
13648,6200,00:00.0
13649,2356,00:00.0
13650,7750,00:00.0
13651,14116,00:00.0
13652,5072,00:00.0
13653,9501,00:00.0
13654,18805,00:00.0
13655,476,00:00.0
13656,1201,00:00.0
13657,16585,00:00.0
13658,12610,00:00.0
13659,17439,00:00.0
13660,14892,00:00.0
13661,13447,00:00.0
13662,11596,00:00.0
13663,19035,00:00.0
13664,8639,00:00.0
13665,773,00:00.0
13666,18060,00:00.0
13667,10867,00:00.0
13668,3225,00:00.0
13669,10584,00:00.0
13670,5177,00:00.0
13671,9713,00:00.0
13672,5988,00:00.0
13673,13354,00:00.0
13674,15072,00:00.0
13675,19088,00:00.0
13676,2014,00:00.0
13677,1173,00:00.0
13678,11171,00:00.0
13679,15850,00:00.0
13680,4368,00:00.0
13681,5340,00:00.0
13682,6569,00:00.0
13683,763,00:00.0
13684,2839,00:00.0
13685,11964,00:00.0
13686,5069,00:00.0
13687,16008,00:00.0
13688,2582,00:00.0
13689,10558,00:00.0
13690,7305,00:00.0
13691,11997,00:00.0
13692,11562,00:00.0
13693,4072,00:00.0
13694,14934,00:00.0
13695,13301,00:00.0
13696,13325,00:00.0
13697,1524,00:00.0
13698,11380,00:00.0
13699,660,00:00.0
13700,1030,00:00.0
13701,8661,00:00.0
13702,8995,00:00.0
13703,12211,00:00.0
13704,19153,00:00.0
13705,10801,00:00.0
13706,9819,00:00.0
13707,2599,00:00.0
13708,18272,00:00.0
13709,4641,00:00.0
13710,4844,00:00.0
13711,5508,00:00.0
13712,3590,00:00.0
13713,14708,00:00.0
13714,8733,00:00.0
13715,8011,00:00.0
13716,8718,00:00.0
13717,13910,00:00.0
13718,6354,00:00.0
13719,1357,00:00.0
13720,17644,00:00.0
13721,5886,00:00.0
13722,8938,00:00.0
13723,5546,00:00.0
13724,5368,00:00.0
13725,15846,00:00.0
13726,17283,00:00.0
13727,18848,00:00.0
13728,7440,00:00.0
13729,7961,00:00.0
13730,17973,00:00.0
13731,18459,00:00.0
13732,17178,00:00.0
13733,7165,00:00.0
13734,15854,00:00.0
13735,63,00:00.0
13736,17554,00:00.0
13737,11729,00:00.0
13738,3262,00:00.0
13739,7123,00:00.0
13740,2897,00:00.0
13741,14765,00:00.0
13742,3510,00:00.0
13743,10458,00:00.0
13744,17264,00:00.0
13745,16926,00:00.0
13746,17747,00:00.0
13747,1460,00:00.0
13748,16878,00:00.0
13749,3282,00:00.0
13750,17232,00:00.0
13751,16948,00:00.0
13752,674,00:00.0
13753,12917,00:00.0
13754,15713,00:00.0
13755,5042,00:00.0
13756,3594,00:00.0
13757,9121,00:00.0
13758,11927,00:00.0
13759,7426,00:00.0
13760,16408,00:00.0
13761,4378,00:00.0
13762,16206,00:00.0
13763,17045,00:00.0
13764,18344,00:00.0
