SalesOrderID,SalesReasonID,ModifiedDate
62502,1,00:00.0
62503,1,00:00.0
62504,1,00:00.0
62505,1,00:00.0
62506,1,00:00.0
62507,1,00:00.0
62507,10,00:00.0
62508,1,00:00.0
62509,1,00:00.0
62510,1,00:00.0
62511,1,00:00.0
62513,2,00:00.0
62514,1,00:00.0
62515,1,00:00.0
62515,2,00:00.0
62516,1,00:00.0
62517,6,00:00.0
62518,1,00:00.0
62518,2,00:00.0
62519,1,00:00.0
62519,2,00:00.0
62520,1,00:00.0
62522,2,00:00.0
62524,1,00:00.0
62525,1,00:00.0
62527,1,00:00.0
62530,5,00:00.0
62531,1,00:00.0
62532,4,00:00.0
62533,4,00:00.0
62534,1,00:00.0
62535,1,00:00.0
62536,2,00:00.0
62537,1,00:00.0
62538,1,00:00.0
62539,2,00:00.0
62540,1,00:00.0
62541,1,00:00.0
62541,2,00:00.0
62542,4,00:00.0
62543,1,00:00.0
62544,1,00:00.0
62545,1,00:00.0
62547,1,00:00.0
62548,1,00:00.0
62549,1,00:00.0
62551,4,00:00.0
62551,10,00:00.0
62552,1,00:00.0
62552,10,00:00.0
62553,1,00:00.0
62554,1,00:00.0
62555,1,00:00.0
62555,10,00:00.0
62556,1,00:00.0
62557,1,00:00.0
62558,1,00:00.0
62559,1,00:00.0
62560,1,00:00.0
62562,1,00:00.0
62563,1,00:00.0
62564,1,00:00.0
62565,1,00:00.0
62565,2,00:00.0
62566,1,00:00.0
62567,1,00:00.0
62568,5,00:00.0
62569,1,00:00.0
62570,5,00:00.0
62572,1,00:00.0
62574,1,00:00.0
62575,1,00:00.0
62576,2,00:00.0
62577,1,00:00.0
62579,1,00:00.0
62581,1,00:00.0
62581,10,00:00.0
62582,1,00:00.0
62583,1,00:00.0
62584,1,00:00.0
62585,1,00:00.0
62586,2,00:00.0
62587,1,00:00.0
62588,1,00:00.0
62588,2,00:00.0
62589,1,00:00.0
62589,2,00:00.0
62590,1,00:00.0
62591,1,00:00.0
62592,1,00:00.0
62593,1,00:00.0
62594,1,00:00.0
62595,1,00:00.0
62596,4,00:00.0
62596,10,00:00.0
62597,1,00:00.0
62598,1,00:00.0
62599,1,00:00.0
62600,1,00:00.0
62601,1,00:00.0
62602,1,00:00.0
62603,1,00:00.0
62604,1,00:00.0
62605,1,00:00.0
62606,1,00:00.0
62608,1,00:00.0
62609,1,00:00.0
62610,1,00:00.0
62611,1,00:00.0
62612,1,00:00.0
62613,1,00:00.0
62616,1,00:00.0
62617,1,00:00.0
62617,2,00:00.0
62618,1,00:00.0
62618,2,00:00.0
62619,1,00:00.0
62619,2,00:00.0
62620,1,00:00.0
62621,1,00:00.0
62621,2,00:00.0
62622,1,00:00.0
62623,1,00:00.0
62624,1,00:00.0
62625,1,00:00.0
62626,5,00:00.0
62628,1,00:00.0
62629,1,00:00.0
62630,1,00:00.0
62631,1,00:00.0
62632,6,00:00.0
62633,6,00:00.0
62634,1,00:00.0
62634,10,00:00.0
62635,1,00:00.0
62636,1,00:00.0
62637,1,00:00.0
62638,2,00:00.0
62639,1,00:00.0
62639,2,00:00.0
62640,1,00:00.0
62641,1,00:00.0
62642,1,00:00.0
62643,1,00:00.0
62644,1,00:00.0
62645,1,00:00.0
62646,1,00:00.0
62647,4,00:00.0
62647,10,00:00.0
62648,1,00:00.0
62649,6,00:00.0
62650,1,00:00.0
62651,1,00:00.0
62652,1,00:00.0
62653,1,00:00.0
62654,1,00:00.0
62655,1,00:00.0
62656,1,00:00.0
62657,1,00:00.0
62657,10,00:00.0
62658,1,00:00.0
62659,1,00:00.0
62660,1,00:00.0
62661,1,00:00.0
62662,1,00:00.0
62663,1,00:00.0
62664,1,00:00.0
62664,2,00:00.0
62665,1,00:00.0
62666,1,00:00.0
62667,1,00:00.0
62668,1,00:00.0
62669,5,00:00.0
62670,6,00:00.0
62671,1,00:00.0
62672,1,00:00.0
62673,2,00:00.0
62674,2,00:00.0
62675,1,00:00.0
62676,1,00:00.0
62677,1,00:00.0
62678,1,00:00.0
62679,5,00:00.0
62680,1,00:00.0
62680,10,00:00.0
62681,1,00:00.0
62681,2,00:00.0
62682,1,00:00.0
62684,1,00:00.0
62684,2,00:00.0
62685,1,00:00.0
62685,10,00:00.0
62686,1,00:00.0
62687,6,00:00.0
62689,1,00:00.0
62690,1,00:00.0
62690,2,00:00.0
62691,5,00:00.0
62692,1,00:00.0
62693,1,00:00.0
62694,1,00:00.0
62694,2,00:00.0
62694,10,00:00.0
62695,1,00:00.0
62696,1,00:00.0
62697,1,00:00.0
62698,1,00:00.0
62699,1,00:00.0
62700,1,00:00.0
62702,1,00:00.0
62703,2,00:00.0
62704,4,00:00.0
62705,1,00:00.0
62706,1,00:00.0
62707,1,00:00.0
62708,1,00:00.0
62709,1,00:00.0
62710,4,00:00.0
62711,1,00:00.0
62712,1,00:00.0
62713,1,00:00.0
62714,6,00:00.0
62715,1,00:00.0
62716,1,00:00.0
62717,1,00:00.0
62718,1,00:00.0
62718,10,00:00.0
62719,1,00:00.0
62720,1,00:00.0
62721,1,00:00.0
62722,1,00:00.0
62723,1,00:00.0
62724,1,00:00.0
62725,1,00:00.0
62726,1,00:00.0
62727,1,00:00.0
62728,1,00:00.0
62729,1,00:00.0
62730,1,00:00.0
62731,1,00:00.0
62731,10,00:00.0
62732,1,00:00.0
62733,1,00:00.0
62734,1,00:00.0
62735,1,00:00.0
62736,6,00:00.0
62737,1,00:00.0
62738,6,00:00.0
62739,2,00:00.0
62740,1,00:00.0
62742,5,00:00.0
62743,1,00:00.0
62743,2,00:00.0
62744,1,00:00.0
62744,10,00:00.0
62745,1,00:00.0
62746,1,00:00.0
62748,1,00:00.0
62748,2,00:00.0
62748,10,00:00.0
62749,2,00:00.0
62751,1,00:00.0
62752,1,00:00.0
62753,1,00:00.0
62754,4,00:00.0
62755,1,00:00.0
62755,10,00:00.0
62756,1,00:00.0
62757,1,00:00.0
62758,1,00:00.0
62759,1,00:00.0
62759,10,00:00.0
62760,1,00:00.0
62761,1,00:00.0
62762,6,00:00.0
62763,1,00:00.0
62764,6,00:00.0
62766,1,00:00.0
62766,2,00:00.0
62768,2,00:00.0
62770,1,00:00.0
62771,1,00:00.0
62772,1,00:00.0
62773,1,00:00.0
62774,1,00:00.0
62775,1,00:00.0
62776,1,00:00.0
62777,1,00:00.0
62778,1,00:00.0
62779,1,00:00.0
62780,1,00:00.0
62781,1,00:00.0
62782,1,00:00.0
62783,1,00:00.0
62784,1,00:00.0
62785,1,00:00.0
62786,1,00:00.0
62786,10,00:00.0
62787,6,00:00.0
62788,1,00:00.0
62789,1,00:00.0
62790,1,00:00.0
62791,1,00:00.0
62792,1,00:00.0
62793,1,00:00.0
62794,1,00:00.0
62795,1,00:00.0
62796,1,00:00.0
62797,1,00:00.0
62798,1,00:00.0
62799,1,00:00.0
62800,1,00:00.0
62801,1,00:00.0
62802,1,00:00.0
62803,1,00:00.0
62804,1,00:00.0
62807,1,00:00.0
62808,1,00:00.0
62809,1,00:00.0
62809,2,00:00.0
62811,1,00:00.0
62811,2,00:00.0
62813,1,00:00.0
62813,2,00:00.0
62813,10,00:00.0
62814,1,00:00.0
62814,2,00:00.0
62816,2,00:00.0
62819,1,00:00.0
62820,1,00:00.0
62821,1,00:00.0
62822,1,00:00.0
62823,4,00:00.0
62824,1,00:00.0
62825,1,00:00.0
62825,2,00:00.0
62826,1,00:00.0
62826,2,00:00.0
62827,1,00:00.0
62828,1,00:00.0
62829,1,00:00.0
62830,1,00:00.0
62831,1,00:00.0
62832,1,00:00.0
62833,1,00:00.0
62834,1,00:00.0
62836,1,00:00.0
62837,1,00:00.0
62838,1,00:00.0
62839,1,00:00.0
62840,1,00:00.0
62841,1,00:00.0
62841,10,00:00.0
62842,1,00:00.0
62843,1,00:00.0
62844,1,00:00.0
62845,1,00:00.0
62846,1,00:00.0
62846,10,00:00.0
62847,1,00:00.0
62847,10,00:00.0
62848,1,00:00.0
62848,10,00:00.0
62849,1,00:00.0
62850,1,00:00.0
62851,2,00:00.0
62853,1,00:00.0
62854,1,00:00.0
62855,1,00:00.0
62856,1,00:00.0
62857,1,00:00.0
62857,2,00:00.0
62858,1,00:00.0
62860,1,00:00.0
62861,1,00:00.0
62863,1,00:00.0
62864,2,00:00.0
62865,1,00:00.0
62865,2,00:00.0
62866,1,00:00.0
62866,2,00:00.0
62868,1,00:00.0
62868,2,00:00.0
62869,1,00:00.0
62870,1,00:00.0
62871,1,00:00.0
62872,1,00:00.0
62874,1,00:00.0
62875,1,00:00.0
62876,4,00:00.0
62877,4,00:00.0
62878,1,00:00.0
62879,1,00:00.0
62880,1,00:00.0
62880,10,00:00.0
62881,1,00:00.0
62882,1,00:00.0
62884,1,00:00.0
62885,2,00:00.0
62886,1,00:00.0
62886,2,00:00.0
62887,1,00:00.0
62888,1,00:00.0
62889,1,00:00.0
62890,1,00:00.0
62891,1,00:00.0
62892,1,00:00.0
62893,1,00:00.0
62894,1,00:00.0
62895,1,00:00.0
62896,1,00:00.0
62897,1,00:00.0
62898,1,00:00.0
62899,4,00:00.0
62900,6,00:00.0
62901,1,00:00.0
62902,1,00:00.0
62903,1,00:00.0
62904,1,00:00.0
62905,1,00:00.0
62906,1,00:00.0
62907,1,00:00.0
62908,1,00:00.0
62909,1,00:00.0
62909,10,00:00.0
62910,1,00:00.0
62911,1,00:00.0
62911,10,00:00.0
62913,1,00:00.0
62914,1,00:00.0
62915,1,00:00.0
62916,1,00:00.0
62917,4,00:00.0
62918,1,00:00.0
62919,1,00:00.0
62920,1,00:00.0
62921,4,00:00.0
62922,1,00:00.0
62923,1,00:00.0
62924,1,00:00.0
62925,1,00:00.0
62925,2,00:00.0
62927,1,00:00.0
62927,2,00:00.0
62929,1,00:00.0
62930,1,00:00.0
62931,1,00:00.0
62932,1,00:00.0
62933,1,00:00.0
62934,1,00:00.0
62935,1,00:00.0
62936,1,00:00.0
62936,2,00:00.0
62938,1,00:00.0
62939,1,00:00.0
62940,1,00:00.0
62941,1,00:00.0
62941,2,00:00.0
62942,6,00:00.0
62943,1,00:00.0
62944,1,00:00.0
62945,1,00:00.0
62946,4,00:00.0
62947,1,00:00.0
62948,4,00:00.0
62949,1,00:00.0
62950,1,00:00.0
62951,1,00:00.0
62952,1,00:00.0
62952,2,00:00.0
62953,2,00:00.0
62954,1,00:00.0
62954,2,00:00.0
62955,1,00:00.0
62956,1,00:00.0
62957,4,00:00.0
62958,1,00:00.0
62959,1,00:00.0
62960,1,00:00.0
62961,1,00:00.0
62962,1,00:00.0
62963,1,00:00.0
62964,1,00:00.0
62965,1,00:00.0
62965,10,00:00.0
62966,1,00:00.0
62967,1,00:00.0
62968,1,00:00.0
62969,1,00:00.0
62970,1,00:00.0
62971,1,00:00.0
62971,10,00:00.0
62972,1,00:00.0
62973,1,00:00.0
62973,10,00:00.0
62974,1,00:00.0
62975,1,00:00.0
62976,1,00:00.0
62977,1,00:00.0
62978,1,00:00.0
62979,1,00:00.0
62980,1,00:00.0
62981,1,00:00.0
62982,1,00:00.0
62982,2,00:00.0
62983,1,00:00.0
62983,2,00:00.0
62984,1,00:00.0
62985,2,00:00.0
62986,1,00:00.0
62986,2,00:00.0
62987,1,00:00.0
62989,1,00:00.0
62990,6,00:00.0
62991,2,00:00.0
62992,1,00:00.0
62992,2,00:00.0
62994,1,00:00.0
62995,1,00:00.0
62995,2,00:00.0
62996,1,00:00.0
62997,1,00:00.0
62999,1,00:00.0
63000,1,00:00.0
63001,1,00:00.0
63002,1,00:00.0
63003,1,00:00.0
63004,1,00:00.0
63005,1,00:00.0
63006,1,00:00.0
63007,1,00:00.0
63008,1,00:00.0
63009,4,00:00.0
63010,1,00:00.0
63011,1,00:00.0
63012,1,00:00.0
63013,1,00:00.0
63013,10,00:00.0
63014,1,00:00.0
63015,1,00:00.0
63016,1,00:00.0
63017,1,00:00.0
63018,1,00:00.0
63019,1,00:00.0
63020,1,00:00.0
63021,1,00:00.0
63022,1,00:00.0
63023,1,00:00.0
63024,1,00:00.0
63025,1,00:00.0
63026,1,00:00.0
63027,1,00:00.0
63028,1,00:00.0
63029,1,00:00.0
63030,1,00:00.0
63031,1,00:00.0
63032,1,00:00.0
63033,1,00:00.0
63034,1,00:00.0
63035,1,00:00.0
63036,1,00:00.0
63037,1,00:00.0
63038,1,00:00.0
63039,1,00:00.0
63040,1,00:00.0
63041,1,00:00.0
63043,1,00:00.0
63044,1,00:00.0
63044,2,00:00.0
63045,1,00:00.0
63046,2,00:00.0
63047,1,00:00.0
63048,1,00:00.0
63049,1,00:00.0
63051,1,00:00.0
63051,2,00:00.0
63052,5,00:00.0
63053,1,00:00.0
63053,2,00:00.0
63054,1,00:00.0
63054,10,00:00.0
63056,1,00:00.0
63057,1,00:00.0
63058,1,00:00.0
63058,2,00:00.0
63059,1,00:00.0
63059,10,00:00.0
63060,1,00:00.0
63061,1,00:00.0
63062,1,00:00.0
63063,1,00:00.0
63064,1,00:00.0
63065,1,00:00.0
63066,1,00:00.0
63067,1,00:00.0
63068,1,00:00.0
63069,1,00:00.0
63069,2,00:00.0
63070,1,00:00.0
63070,2,00:00.0
63071,1,00:00.0
63072,1,00:00.0
63073,1,00:00.0
63074,1,00:00.0
63075,4,00:00.0
63075,10,00:00.0
63076,1,00:00.0
63077,1,00:00.0
63078,1,00:00.0
63079,1,00:00.0
63080,1,00:00.0
63081,4,00:00.0
63082,1,00:00.0
63083,1,00:00.0
63084,1,00:00.0
63085,1,00:00.0
63086,1,00:00.0
63087,1,00:00.0
63088,1,00:00.0
63089,1,00:00.0
63090,1,00:00.0
63091,1,00:00.0
63091,10,00:00.0
63092,1,00:00.0
63093,1,00:00.0
63094,1,00:00.0
63095,1,00:00.0
63096,1,00:00.0
63097,1,00:00.0
63098,1,00:00.0
63098,2,00:00.0
63098,10,00:00.0
63099,1,00:00.0
63100,1,00:00.0
63100,2,00:00.0
63100,10,00:00.0
63103,6,00:00.0
63106,1,00:00.0
63108,1,00:00.0
63108,2,00:00.0
63109,1,00:00.0
63110,1,00:00.0
63111,1,00:00.0
63112,1,00:00.0
63114,1,00:00.0
63114,2,00:00.0
63115,1,00:00.0
63115,2,00:00.0
63116,1,00:00.0
63116,2,00:00.0
63117,1,00:00.0
63294,1,00:00.0
63295,1,00:00.0
63296,1,00:00.0
63297,1,00:00.0
63298,1,00:00.0
63300,1,00:00.0
63301,1,00:00.0
63302,1,00:00.0
63302,2,00:00.0
63303,1,00:00.0
63304,1,00:00.0
63305,1,00:00.0
63306,1,00:00.0
63307,1,00:00.0
63308,1,00:00.0
63309,1,00:00.0
63310,6,00:00.0
63311,1,00:00.0
63312,1,00:00.0
63313,1,00:00.0
63314,1,00:00.0
63315,1,00:00.0
63316,1,00:00.0
63317,1,00:00.0
63318,1,00:00.0
63319,1,00:00.0
63320,1,00:00.0
63320,10,00:00.0
63321,1,00:00.0
63322,4,00:00.0
63323,1,00:00.0
63324,1,00:00.0
63325,1,00:00.0
63326,1,00:00.0
63327,1,00:00.0
63328,1,00:00.0
63329,1,00:00.0
63330,4,00:00.0
63331,1,00:00.0
63332,1,00:00.0
63333,1,00:00.0
63334,1,00:00.0
63335,6,00:00.0
63336,1,00:00.0
63336,2,00:00.0
63337,1,00:00.0
63338,2,00:00.0
63339,1,00:00.0
63340,1,00:00.0
63341,1,00:00.0
63342,1,00:00.0
63343,1,00:00.0
63344,1,00:00.0
63346,1,00:00.0
63347,1,00:00.0
63348,1,00:00.0
63349,2,00:00.0
63350,1,00:00.0
63351,1,00:00.0
63351,2,00:00.0
63352,1,00:00.0
63353,1,00:00.0
63353,2,00:00.0
63354,1,00:00.0
63354,2,00:00.0
63354,10,00:00.0
63355,1,00:00.0
63356,1,00:00.0
63356,2,00:00.0
63357,6,00:00.0
63358,1,00:00.0
63359,1,00:00.0
63360,1,00:00.0
63361,5,00:00.0
63363,1,00:00.0
63364,1,00:00.0
63365,1,00:00.0
63366,1,00:00.0
63368,1,00:00.0
63369,6,00:00.0
63370,6,00:00.0
63371,1,00:00.0
63373,1,00:00.0
63374,1,00:00.0
63375,1,00:00.0
63376,1,00:00.0
63378,1,00:00.0
63379,1,00:00.0
63380,1,00:00.0
63381,1,00:00.0
63382,1,00:00.0
63383,1,00:00.0
63384,1,00:00.0
63385,1,00:00.0
63386,1,00:00.0
63387,1,00:00.0
63388,1,00:00.0
63389,1,00:00.0
63390,1,00:00.0
63391,1,00:00.0
63392,1,00:00.0
63393,1,00:00.0
63394,1,00:00.0
63395,1,00:00.0
63396,1,00:00.0
63397,1,00:00.0
63398,1,00:00.0
63399,1,00:00.0
63400,1,00:00.0
63401,1,00:00.0
63402,1,00:00.0
63403,1,00:00.0
63404,1,00:00.0
63404,2,00:00.0
63405,5,00:00.0
63406,6,00:00.0
63407,1,00:00.0
63407,2,00:00.0
63408,1,00:00.0
63410,1,00:00.0
63411,2,00:00.0
63412,1,00:00.0
63413,1,00:00.0
63413,2,00:00.0
63413,10,00:00.0
63416,1,00:00.0
63417,1,00:00.0
63418,1,00:00.0
63419,1,00:00.0
63421,1,00:00.0
63422,5,00:00.0
63423,1,00:00.0
63424,1,00:00.0
63424,2,00:00.0
63425,1,00:00.0
63425,2,00:00.0
63426,1,00:00.0
63428,1,00:00.0
63429,1,00:00.0
63430,4,00:00.0
63431,1,00:00.0
63432,1,00:00.0
63433,4,00:00.0
63434,1,00:00.0
63435,1,00:00.0
63436,1,00:00.0
63437,1,00:00.0
63438,1,00:00.0
63439,1,00:00.0
63440,1,00:00.0
63440,10,00:00.0
63442,1,00:00.0
63443,1,00:00.0
63444,1,00:00.0
63445,1,00:00.0
63446,6,00:00.0
63447,1,00:00.0
63448,6,00:00.0
63449,1,00:00.0
63450,1,00:00.0
63451,6,00:00.0
63452,1,00:00.0
63453,1,00:00.0
63454,1,00:00.0
63455,1,00:00.0
63456,1,00:00.0
63457,1,00:00.0
63458,1,00:00.0
63458,10,00:00.0
63459,1,00:00.0
63460,1,00:00.0
63461,1,00:00.0
63462,1,00:00.0
63463,1,00:00.0
63464,1,00:00.0
63465,1,00:00.0
63466,1,00:00.0
63467,1,00:00.0
63468,1,00:00.0
63468,10,00:00.0
63469,1,00:00.0
63469,2,00:00.0
63470,1,00:00.0
63471,1,00:00.0
63472,1,00:00.0
63473,1,00:00.0
63474,1,00:00.0
63476,1,00:00.0
63477,1,00:00.0
63479,1,00:00.0
63481,1,00:00.0
63482,1,00:00.0
63483,1,00:00.0
63483,2,00:00.0
63484,1,00:00.0
63486,2,00:00.0
63487,1,00:00.0
63488,1,00:00.0
63488,2,00:00.0
63489,1,00:00.0
63490,1,00:00.0
63490,2,00:00.0
63495,1,00:00.0
63496,5,00:00.0
63497,1,00:00.0
63497,10,00:00.0
63498,1,00:00.0
63499,1,00:00.0
63500,1,00:00.0
63501,1,00:00.0
63502,4,00:00.0
63502,10,00:00.0
63503,6,00:00.0
63504,1,00:00.0
63505,1,00:00.0
63505,2,00:00.0
63507,1,00:00.0
63508,6,00:00.0
63509,1,00:00.0
63510,1,00:00.0
63511,1,00:00.0
63512,1,00:00.0
63513,1,00:00.0
63514,1,00:00.0
63515,1,00:00.0
63516,1,00:00.0
63517,1,00:00.0
63518,1,00:00.0
63519,1,00:00.0
63520,6,00:00.0
63521,1,00:00.0
63522,1,00:00.0
63523,6,00:00.0
63524,1,00:00.0
63525,1,00:00.0
63526,1,00:00.0
63527,1,00:00.0
63528,1,00:00.0
63529,1,00:00.0
63530,1,00:00.0
63531,1,00:00.0
63531,2,00:00.0
63532,1,00:00.0
63533,1,00:00.0
63534,1,00:00.0
63534,2,00:00.0
63535,1,00:00.0
63535,2,00:00.0
63536,2,00:00.0
63537,1,00:00.0
63539,1,00:00.0
63540,1,00:00.0
63540,2,00:00.0
63541,5,00:00.0
63542,1,00:00.0
63542,2,00:00.0
63543,1,00:00.0
63544,2,00:00.0
63545,1,00:00.0
63546,1,00:00.0
63547,1,00:00.0
63547,2,00:00.0
63548,1,00:00.0
63551,1,00:00.0
63552,1,00:00.0
63553,1,00:00.0
63554,1,00:00.0
63555,1,00:00.0
63556,1,00:00.0
63557,6,00:00.0
63558,1,00:00.0
63558,2,00:00.0
63559,1,00:00.0
63560,2,00:00.0
63561,1,00:00.0
63561,2,00:00.0
63562,1,00:00.0
63563,4,00:00.0
63564,4,00:00.0
63565,1,00:00.0
63566,1,00:00.0
63567,1,00:00.0
63568,1,00:00.0
63569,1,00:00.0
63570,4,00:00.0
63571,1,00:00.0
63573,1,00:00.0
63574,1,00:00.0
63575,1,00:00.0
63576,1,00:00.0
63577,1,00:00.0
63578,1,00:00.0
63579,1,00:00.0
63580,1,00:00.0
63581,1,00:00.0
63582,1,00:00.0
63583,1,00:00.0
63584,1,00:00.0
63585,1,00:00.0
63587,1,00:00.0
63588,1,00:00.0
63589,1,00:00.0
63590,1,00:00.0
63591,1,00:00.0
63592,1,00:00.0
63593,1,00:00.0
63594,1,00:00.0
63595,1,00:00.0
63597,1,00:00.0
63598,1,00:00.0
63599,1,00:00.0
63599,2,00:00.0
63600,1,00:00.0
63601,1,00:00.0
63601,2,00:00.0
63602,2,00:00.0
63603,1,00:00.0
63603,10,00:00.0
63604,2,00:00.0
63605,1,00:00.0
63607,1,00:00.0
63608,1,00:00.0
63608,2,00:00.0
63610,1,00:00.0
63610,2,00:00.0
63611,1,00:00.0
63612,2,00:00.0
63613,1,00:00.0
63614,2,00:00.0
63615,1,00:00.0
63616,1,00:00.0
63618,1,00:00.0
63618,2,00:00.0
63619,1,00:00.0
63619,2,00:00.0
63620,1,00:00.0
63620,10,00:00.0
63621,1,00:00.0
63622,1,00:00.0
63623,1,00:00.0
63624,1,00:00.0
63625,1,00:00.0
63626,1,00:00.0
63627,1,00:00.0
63628,1,00:00.0
63629,1,00:00.0
63630,1,00:00.0
63632,4,00:00.0
63633,1,00:00.0
63634,1,00:00.0
63635,1,00:00.0
63636,1,00:00.0
63637,1,00:00.0
63638,1,00:00.0
63638,10,00:00.0
63639,1,00:00.0
63639,10,00:00.0
63641,1,00:00.0
63642,1,00:00.0
63643,1,00:00.0
63644,1,00:00.0
63645,1,00:00.0
63647,6,00:00.0
63648,1,00:00.0
63649,1,00:00.0
63650,1,00:00.0
63650,10,00:00.0
63651,1,00:00.0
63652,1,00:00.0
63652,10,00:00.0
63653,1,00:00.0
63654,1,00:00.0
63654,10,00:00.0
63655,1,00:00.0
63656,1,00:00.0
63657,1,00:00.0
63658,1,00:00.0
63659,1,00:00.0
63660,1,00:00.0
63660,10,00:00.0
63662,1,00:00.0
63662,10,00:00.0
63663,1,00:00.0
63664,1,00:00.0
63665,1,00:00.0
63666,1,00:00.0
63667,1,00:00.0
63668,6,00:00.0
63672,2,00:00.0
63673,2,00:00.0
63679,1,00:00.0
63680,1,00:00.0
63681,1,00:00.0
63682,1,00:00.0
63682,2,00:00.0
63683,1,00:00.0
63683,2,00:00.0
63684,1,00:00.0
63684,2,00:00.0
63685,1,00:00.0
63685,2,00:00.0
63687,1,00:00.0
63687,2,00:00.0
63688,1,00:00.0
63688,2,00:00.0
63689,5,00:00.0
63690,1,00:00.0
63691,1,00:00.0
63692,1,00:00.0
63693,1,00:00.0
63695,1,00:00.0
63696,6,00:00.0
63697,6,00:00.0
63698,1,00:00.0
63699,2,00:00.0
63700,1,00:00.0
63701,1,00:00.0
63703,1,00:00.0
63703,2,00:00.0
63704,1,00:00.0
63704,2,00:00.0
63705,1,00:00.0
63706,1,00:00.0
63707,1,00:00.0
63708,1,00:00.0
63709,1,00:00.0
63710,1,00:00.0
63711,1,00:00.0
63712,1,00:00.0
63713,1,00:00.0
63714,1,00:00.0
63715,1,00:00.0
63715,10,00:00.0
63716,1,00:00.0
63717,1,00:00.0
63718,6,00:00.0
63719,4,00:00.0
63719,10,00:00.0
63720,1,00:00.0
63721,1,00:00.0
63722,1,00:00.0
63723,1,00:00.0
63724,1,00:00.0
63725,1,00:00.0
63726,1,00:00.0
63727,1,00:00.0
63727,2,00:00.0
63728,1,00:00.0
63729,1,00:00.0
63731,1,00:00.0
63732,6,00:00.0
63733,1,00:00.0
63733,2,00:00.0
63734,1,00:00.0
63734,2,00:00.0
63735,1,00:00.0
63736,1,00:00.0
63737,2,00:00.0
63739,1,00:00.0
63740,5,00:00.0
63741,1,00:00.0
63742,1,00:00.0
63743,2,00:00.0
63744,1,00:00.0
63745,1,00:00.0
63747,1,00:00.0
63748,1,00:00.0
63748,2,00:00.0
63750,1,00:00.0
63750,2,00:00.0
63751,5,00:00.0
63752,1,00:00.0
63752,2,00:00.0
63755,1,00:00.0
63755,2,00:00.0
63756,1,00:00.0
63756,2,00:00.0
63757,1,00:00.0
63758,1,00:00.0
63759,1,00:00.0
63760,1,00:00.0
63760,10,00:00.0
63761,1,00:00.0
63762,1,00:00.0
63763,1,00:00.0
63763,2,00:00.0
63764,2,00:00.0
63765,1,00:00.0
63766,1,00:00.0
63767,1,00:00.0
63768,1,00:00.0
63769,4,00:00.0
63770,1,00:00.0
63771,1,00:00.0
63772,1,00:00.0
63773,4,00:00.0
63773,10,00:00.0
63774,1,00:00.0
63774,10,00:00.0
63775,4,00:00.0
63776,1,00:00.0
63777,1,00:00.0
63778,1,00:00.0
63779,1,00:00.0
63780,1,00:00.0
63781,1,00:00.0
63782,1,00:00.0
63783,1,00:00.0
63784,4,00:00.0
63785,1,00:00.0
63786,1,00:00.0
63787,1,00:00.0
63787,10,00:00.0
63788,1,00:00.0
63789,1,00:00.0
63790,1,00:00.0
63791,1,00:00.0
63792,1,00:00.0
63793,1,00:00.0
63794,1,00:00.0
63795,1,00:00.0
63795,2,00:00.0
63796,1,00:00.0
63800,1,00:00.0
63801,1,00:00.0
63802,1,00:00.0
63802,2,00:00.0
63804,1,00:00.0
63805,1,00:00.0
63807,1,00:00.0
63810,1,00:00.0
63811,6,00:00.0
63812,1,00:00.0
63813,1,00:00.0
63815,1,00:00.0
63815,10,00:00.0
63816,1,00:00.0
63817,1,00:00.0
63818,1,00:00.0
63818,2,00:00.0
63819,1,00:00.0
63823,2,00:00.0
63824,1,00:00.0
63825,1,00:00.0
63826,1,00:00.0
63827,6,00:00.0
63828,1,00:00.0
63829,4,00:00.0
63830,1,00:00.0
63831,1,00:00.0
63832,1,00:00.0
63833,1,00:00.0
63833,2,00:00.0
63834,1,00:00.0
63835,1,00:00.0
63836,1,00:00.0
63837,1,00:00.0
63838,1,00:00.0
63839,1,00:00.0
63840,1,00:00.0
63841,1,00:00.0
63842,1,00:00.0
63843,1,00:00.0
63844,1,00:00.0
63846,6,00:00.0
63847,1,00:00.0
63848,1,00:00.0
63849,1,00:00.0
63850,1,00:00.0
63851,1,00:00.0
63852,1,00:00.0
63853,1,00:00.0
63854,1,00:00.0
63855,1,00:00.0
63856,1,00:00.0
63857,1,00:00.0
63858,1,00:00.0
63859,1,00:00.0
63860,4,00:00.0
63861,1,00:00.0
63861,2,00:00.0
63862,1,00:00.0
63862,2,00:00.0
63863,1,00:00.0
63863,2,00:00.0
63864,1,00:00.0
63865,1,00:00.0
63865,10,00:00.0
63866,1,00:00.0
63866,2,00:00.0
63866,10,00:00.0
63868,1,00:00.0
63869,1,00:00.0
63870,1,00:00.0
63872,1,00:00.0
63873,6,00:00.0
63876,1,00:00.0
63876,2,00:00.0
63876,10,00:00.0
63879,1,00:00.0
63879,2,00:00.0
63880,1,00:00.0
63881,2,00:00.0
63882,1,00:00.0
63882,10,00:00.0
63883,1,00:00.0
63884,1,00:00.0
63885,1,00:00.0
63886,1,00:00.0
63887,1,00:00.0
63888,1,00:00.0
63889,1,00:00.0
63890,4,00:00.0
63891,4,00:00.0
63893,1,00:00.0
63894,4,00:00.0
63895,1,00:00.0
63896,1,00:00.0
63897,1,00:00.0
