PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate
2256,4,4,261,1614,4,00:00.0,00:00.0,390.6,31.248,9.765,431.613,00:00.0
2257,4,4,250,1588,5,00:00.0,00:00.0,40471.2,3237.696,1011.78,44720.676,00:00.0
2258,4,4,253,1622,4,00:00.0,00:00.0,136.332,10.9066,3.4083,150.6469,00:00.0
2259,4,4,255,1632,5,00:00.0,00:00.0,62092.8,4967.424,1552.32,68612.544,00:00.0
2260,4,4,256,1608,5,00:00.0,00:00.0,5948.25,475.86,148.7063,6572.8163,00:00.0
2261,4,4,259,1576,5,00:00.0,00:00.0,91117.95,7289.436,2277.9488,100685.3348,00:00.0
2262,4,4,260,1590,1,00:00.0,00:00.0,525,42,13.125,580.125,00:00.0
2263,5,4,258,1514,3,00:00.0,00:00.0,1721.79,137.7432,43.0448,1902.578,00:00.0
2264,4,4,254,1498,4,00:00.0,00:00.0,26455.275,2116.422,661.3819,29233.0789,00:00.0
2265,4,4,252,1674,2,00:00.0,00:00.0,944.37,75.5496,23.6093,1043.5289,00:00.0
2266,4,4,261,1652,4,00:00.0,00:00.0,51588.075,4127.046,1289.7019,57004.8229,00:00.0
2267,4,4,251,1578,3,00:00.0,00:00.0,62843.55,5027.484,1571.0888,69442.1228,00:00.0
2268,4,4,253,1538,5,00:00.0,00:00.0,37843.575,3027.486,946.0894,41817.1504,00:00.0
2269,6,4,255,1556,4,00:00.0,00:00.0,25531.275,2042.502,638.2819,28212.0589,00:00.0
2270,4,4,256,1554,4,00:00.0,00:00.0,358.6275,28.6902,8.9657,396.2834,00:00.0
2271,4,4,259,1688,4,00:00.0,00:00.0,125.748,10.0598,3.1437,138.9515,00:00.0
2272,4,4,260,1580,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
2273,4,4,258,1496,5,00:00.0,00:00.0,416.745,33.3396,10.4186,460.5032,00:00.0
2274,4,4,254,1494,2,00:00.0,00:00.0,8847.3,707.784,221.1825,9776.2665,00:00.0
2275,4,4,257,1650,5,00:00.0,00:00.0,171.0765,13.6861,4.2769,189.0395,00:00.0
2276,4,4,261,1654,4,00:00.0,00:00.0,20397.3,1631.784,509.9325,22539.0165,00:00.0
2277,4,4,251,1664,3,00:00.0,00:00.0,14628.075,1170.246,365.7019,16164.0229,00:00.0
2278,4,4,253,1678,3,00:00.0,00:00.0,58685.55,4694.844,1467.1388,64847.5328,00:00.0
2279,4,4,255,1616,4,00:00.0,00:00.0,599.4135,47.9531,14.9853,662.3519,00:00.0
2280,4,4,256,1492,4,00:00.0,00:00.0,358.6275,28.6902,8.9657,396.2834,00:00.0
2281,4,4,259,1602,5,00:00.0,00:00.0,1525.23,122.0184,38.1308,1685.3792,00:00.0
2282,4,4,260,1540,4,00:00.0,00:00.0,228.438,18.275,5.711,252.424,00:00.0
2283,4,4,258,1628,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
2284,4,4,254,1604,4,00:00.0,00:00.0,257.5755,20.606,6.4394,284.6209,00:00.0
2285,7,4,257,1690,5,00:00.0,00:00.0,146.286,11.7029,3.6572,161.6461,00:00.0
2286,4,4,261,1566,5,00:00.0,00:00.0,102.564,8.2051,2.5641,113.3332,00:00.0
2287,4,4,251,1698,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
2288,4,4,253,1560,5,00:00.0,00:00.0,13669.425,1093.554,341.7356,15104.7146,00:00.0
2289,4,4,252,1692,5,00:00.0,00:00.0,6756.12,540.4896,168.903,7465.5126,00:00.0
2290,4,4,256,1696,2,00:00.0,00:00.0,50860.425,4068.834,1271.5106,56200.7696,00:00.0
2291,4,4,259,1504,1,00:00.0,00:00.0,551.88,44.1504,13.797,609.8274,00:00.0
2292,4,4,260,1544,1,00:00.0,00:00.0,3811.5,304.92,95.2875,4211.7075,00:00.0
2293,4,4,258,1530,2,00:00.0,00:00.0,28072.275,2245.782,701.8069,31019.8639,00:00.0
2294,4,4,254,1508,1,00:00.0,00:00.0,35394.975,2831.598,884.8744,39111.4474,00:00.0
2295,4,4,257,1694,1,00:00.0,00:00.0,7623,609.84,190.575,8423.415,00:00.0
2296,4,4,261,1624,2,00:00.0,00:00.0,28297.5,2263.8,707.4375,31268.7375,00:00.0
2297,4,4,251,1548,2,00:00.0,00:00.0,59.9445,4.7956,1.4986,66.2387,00:00.0
2298,4,4,253,1598,4,00:00.0,00:00.0,117.432,9.3946,2.9358,129.7624,00:00.0
2299,4,4,255,1658,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
2300,4,4,252,1536,4,00:00.0,00:00.0,377.055,30.1644,9.4264,416.6458,00:00.0
2301,4,4,259,1568,1,00:00.0,00:00.0,18220.125,1457.61,455.5031,20133.2381,00:00.0
2302,4,4,260,1648,5,00:00.0,00:00.0,142.4115,11.3929,3.5603,157.3647,00:00.0
2303,4,4,258,1646,5,00:00.0,00:00.0,19236.525,1538.922,480.9131,21256.3601,00:00.0
2304,4,3,250,1672,4,00:00.0,00:00.0,285.0435,22.8035,7.1261,314.9731,00:00.0
2305,4,4,257,1600,1,00:00.0,00:00.0,1276.275,102.102,31.9069,1410.2839,00:00.0
2306,4,4,261,1522,1,00:00.0,00:00.0,2003.925,160.314,50.0981,2214.3371,00:00.0
2307,4,4,251,1570,2,00:00.0,00:00.0,50860.425,4068.834,1271.5106,56200.7696,00:00.0
2308,4,4,253,1516,1,00:00.0,00:00.0,454.86,36.3888,11.3715,502.6203,00:00.0
2309,4,4,255,1506,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
2310,4,4,256,1626,2,00:00.0,00:00.0,7132.125,570.57,178.3031,7880.9981,00:00.0
2311,4,4,259,1542,2,00:00.0,00:00.0,28343.7,2267.496,708.5925,31319.7885,00:00.0
2312,4,4,260,1610,4,00:00.0,00:00.0,22516.725,1801.338,562.9181,24880.9811,00:00.0
2313,4,4,258,1638,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
2314,4,4,254,1582,5,00:00.0,00:00.0,278.838,22.307,6.971,308.116,00:00.0
2315,4,4,257,1510,5,00:00.0,00:00.0,143.0415,11.4433,3.576,158.0608,00:00.0
2316,4,4,261,1526,2,00:00.0,00:00.0,28199.325,2255.946,704.9831,31160.2541,00:00.0
2317,4,4,251,1644,1,00:00.0,00:00.0,3713.325,297.066,92.8331,4103.2241,00:00.0
2318,4,4,253,1680,5,00:00.0,00:00.0,63831.075,5106.486,1595.7769,70533.3379,00:00.0
2319,4,4,255,1584,5,00:00.0,00:00.0,6754.86,540.3888,168.8715,7464.1203,00:00.0
2320,4,4,256,1620,5,00:00.0,00:00.0,5711.475,456.918,142.7869,6311.1799,00:00.0
2321,4,4,259,1666,4,00:00.0,00:00.0,503.0865,40.2469,12.5772,555.9106,00:00.0
2322,4,4,250,1592,2,00:00.0,00:00.0,97.965,7.8372,2.4491,108.2513,00:00.0
2323,4,4,258,1618,4,00:00.0,00:00.0,114.471,9.1577,2.8618,126.4905,00:00.0
2324,4,4,254,1612,4,00:00.0,00:00.0,132.6465,10.6117,3.3162,146.5744,00:00.0
2325,4,4,257,1586,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
2326,4,4,261,1500,1,00:00.0,00:00.0,418.95,33.516,10.4738,462.9398,00:00.0
2327,4,4,251,1656,4,00:00.0,00:00.0,824.355,65.9484,20.6089,910.9123,00:00.0
2328,4,4,253,1572,1,00:00.0,00:00.0,461.79,36.9432,11.5448,510.278,00:00.0
2329,4,4,255,1562,4,00:00.0,00:00.0,630.378,50.4302,15.7595,696.5677,00:00.0
2330,4,4,256,1662,2,00:00.0,00:00.0,37.0755,2.966,0.9269,40.9684,00:00.0
2331,4,4,259,1682,4,00:00.0,00:00.0,21558.075,1724.646,538.9519,23821.6729,00:00.0
2332,4,4,260,1686,4,00:00.0,00:00.0,234.6435,18.7715,5.8661,259.2811,00:00.0
2333,5,4,250,1684,4,00:00.0,00:00.0,45172.05,3613.764,1129.3013,49915.1153,00:00.0
2334,4,4,254,1534,5,00:00.0,00:00.0,279.783,22.3826,6.9946,309.1602,00:00.0
2335,4,4,257,1614,5,00:00.0,00:00.0,1228.5,98.28,30.7125,1357.4925,00:00.0
2336,4,4,261,1588,5,00:00.0,00:00.0,40471.2,3237.696,1011.78,44720.676,00:00.0
2337,4,4,251,1622,5,00:00.0,00:00.0,836.01,66.8808,20.9003,923.7911,00:00.0
2338,5,4,253,1632,5,00:00.0,00:00.0,62092.8,4967.424,1552.32,68612.544,00:00.0
2339,4,4,255,1608,5,00:00.0,00:00.0,5948.25,475.86,148.7063,6572.8163,00:00.0
2340,4,4,256,1576,5,00:00.0,00:00.0,91117.95,7289.436,2277.9488,100685.3348,00:00.0
2341,4,4,259,1590,1,00:00.0,00:00.0,525,42,13.125,580.125,00:00.0
2342,4,4,260,1514,5,00:00.0,00:00.0,281.8935,22.5515,7.0473,311.4923,00:00.0
2343,4,4,258,1498,4,00:00.0,00:00.0,26455.275,2116.422,661.3819,29233.0789,00:00.0
2344,4,4,254,1674,2,00:00.0,00:00.0,944.37,75.5496,23.6093,1043.5289,00:00.0
2345,4,4,257,1652,4,00:00.0,00:00.0,51588.075,4127.046,1289.7019,57004.8229,00:00.0
2346,4,4,261,1578,3,00:00.0,00:00.0,62843.55,5027.484,1571.0888,69442.1228,00:00.0
2347,4,4,251,1538,5,00:00.0,00:00.0,37843.575,3027.486,946.0894,41817.1504,00:00.0
2348,4,4,253,1556,4,00:00.0,00:00.0,25531.275,2042.502,638.2819,28212.0589,00:00.0
2349,4,4,255,1554,4,00:00.0,00:00.0,234.9585,18.7967,5.874,259.6292,00:00.0
2350,4,4,256,1688,4,00:00.0,00:00.0,125.748,10.0598,3.1437,138.9515,00:00.0
2351,4,4,252,1580,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
2352,4,4,260,1496,5,00:00.0,00:00.0,273.7035,21.8963,6.8426,302.4424,00:00.0
2353,4,4,258,1494,2,00:00.0,00:00.0,8847.3,707.784,221.1825,9776.2665,00:00.0
2354,4,4,254,1650,5,00:00.0,00:00.0,171.0765,13.6861,4.2769,189.0395,00:00.0
2355,4,4,257,1654,4,00:00.0,00:00.0,20397.3,1631.784,509.9325,22539.0165,00:00.0
2356,4,4,261,1664,3,00:00.0,00:00.0,14628.075,1170.246,365.7019,16164.0229,00:00.0
2357,4,4,250,1678,3,00:00.0,00:00.0,58685.55,4694.844,1467.1388,64847.5328,00:00.0
2358,4,4,253,1616,5,00:00.0,00:00.0,693.378,55.4702,17.3345,766.1827,00:00.0
2359,4,4,255,1492,4,00:00.0,00:00.0,234.9585,18.7967,5.874,259.6292,00:00.0
2360,4,4,256,1602,5,00:00.0,00:00.0,1796.0355,143.6828,44.9009,1984.6192,00:00.0
2361,4,4,259,1540,4,00:00.0,00:00.0,514.7415,41.1793,12.8685,568.7893,00:00.0
2362,4,4,260,1628,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
2363,4,4,258,1604,3,00:00.0,00:00.0,1581.93,126.5544,39.5483,1748.0327,00:00.0
2364,4,4,254,1690,5,00:00.0,00:00.0,146.286,11.7029,3.6572,161.6461,00:00.0
2365,4,4,252,1566,5,00:00.0,00:00.0,102.564,8.2051,2.5641,113.3332,00:00.0
2366,4,4,261,1698,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
2367,4,4,251,1560,5,00:00.0,00:00.0,13669.425,1093.554,341.7356,15104.7146,00:00.0
2368,4,4,253,1692,5,00:00.0,00:00.0,16393.23,1311.4584,409.8308,18114.5192,00:00.0
2369,4,4,255,1696,2,00:00.0,00:00.0,79204.125,6336.33,1980.1031,87520.5581,00:00.0
2370,4,4,256,1504,1,00:00.0,00:00.0,551.88,44.1504,13.797,609.8274,00:00.0
2371,4,4,259,1544,1,00:00.0,00:00.0,3176.25,254.1,79.4063,3509.7563,00:00.0
2372,4,4,260,1530,2,00:00.0,00:00.0,28072.275,2245.782,701.8069,31019.8639,00:00.0
2373,4,4,258,1508,1,00:00.0,00:00.0,1917.3,153.384,47.9325,2118.6165,00:00.0
2374,4,4,254,1694,1,00:00.0,00:00.0,4215.75,337.26,105.3938,4658.4038,00:00.0
2375,4,4,257,1624,2,00:00.0,00:00.0,28297.5,2263.8,707.4375,31268.7375,00:00.0
2376,4,4,261,1548,2,00:00.0,00:00.0,59.9445,4.7956,1.4986,66.2387,00:00.0
2377,4,4,251,1598,4,00:00.0,00:00.0,722.61,57.8088,18.0653,798.4841,00:00.0
2378,4,4,253,1658,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
2379,4,4,255,1536,4,00:00.0,00:00.0,592.7985,47.4239,14.82,655.0424,00:00.0
2380,4,4,256,1568,1,00:00.0,00:00.0,13825.35,1106.028,345.6338,15277.0118,00:00.0
2381,4,4,259,1648,5,00:00.0,00:00.0,142.4115,11.3929,3.5603,157.3647,00:00.0
2382,5,4,260,1646,2,00:00.0,00:00.0,28794.15,2303.532,719.8538,31817.5358,00:00.0
2383,4,4,258,1672,4,00:00.0,00:00.0,408.555,32.6844,10.2139,451.4533,00:00.0
2384,4,4,254,1600,1,00:00.0,00:00.0,1276.275,102.102,31.9069,1410.2839,00:00.0
2385,4,4,257,1522,1,00:00.0,00:00.0,2003.925,160.314,50.0981,2214.3371,00:00.0
2386,4,4,261,1570,2,00:00.0,00:00.0,50860.425,4068.834,1271.5106,56200.7696,00:00.0
2387,4,4,251,1516,1,00:00.0,00:00.0,454.86,36.3888,11.3715,502.6203,00:00.0
2388,4,4,253,1506,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
2389,4,4,252,1626,2,00:00.0,00:00.0,7132.125,570.57,178.3031,7880.9981,00:00.0
2390,4,4,256,1542,2,00:00.0,00:00.0,28343.7,2267.496,708.5925,31319.7885,00:00.0
2391,4,4,259,1610,4,00:00.0,00:00.0,22516.725,1801.338,562.9181,24880.9811,00:00.0
2392,4,4,260,1638,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
2393,4,4,258,1582,5,00:00.0,00:00.0,415.3275,33.2262,10.3832,458.9369,00:00.0
2394,4,4,254,1510,5,00:00.0,00:00.0,143.0415,11.4433,3.576,158.0608,00:00.0
2395,4,4,257,1526,2,00:00.0,00:00.0,28199.325,2255.946,704.9831,31160.2541,00:00.0
2396,4,4,261,1644,1,00:00.0,00:00.0,3713.325,297.066,92.8331,4103.2241,00:00.0
2397,4,4,251,1680,5,00:00.0,00:00.0,63831.075,5106.486,1595.7769,70533.3379,00:00.0
2398,4,4,253,1584,5,00:00.0,00:00.0,16340.31,1307.2248,408.5078,18056.0426,00:00.0
2399,4,4,255,1620,5,00:00.0,00:00.0,5711.475,456.918,142.7869,6311.1799,00:00.0
2400,4,4,252,1666,4,00:00.0,00:00.0,360.045,28.8036,9.0011,397.8497,00:00.0
2401,4,4,259,1592,2,00:00.0,00:00.0,97.965,7.8372,2.4491,108.2513,00:00.0
2402,4,4,260,1618,4,00:00.0,00:00.0,114.471,9.1577,2.8618,126.4905,00:00.0
2403,4,4,258,1612,4,00:00.0,00:00.0,132.6465,10.6117,3.3162,146.5744,00:00.0
2404,4,3,250,1586,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
2405,4,4,257,1500,1,00:00.0,00:00.0,418.95,33.516,10.4738,462.9398,00:00.0
2406,4,4,261,1656,4,00:00.0,00:00.0,525.7665,42.0613,13.1442,580.972,00:00.0
2407,4,4,251,1572,1,00:00.0,00:00.0,461.79,36.9432,11.5448,510.278,00:00.0
2408,4,4,253,1562,4,00:00.0,00:00.0,481.887,38.551,12.0472,532.4852,00:00.0
2409,4,4,255,1662,2,00:00.0,00:00.0,37.0755,2.966,0.9269,40.9684,00:00.0
2410,4,4,256,1682,4,00:00.0,00:00.0,21558.075,1724.646,538.9519,23821.6729,00:00.0
2411,4,4,259,1686,4,00:00.0,00:00.0,475.6815,38.0545,11.892,525.628,00:00.0
2412,4,4,260,1684,5,00:00.0,00:00.0,41048.7,3283.896,1026.2175,45358.8135,00:00.0
2413,4,4,258,1534,5,00:00.0,00:00.0,416.745,33.3396,10.4186,460.5032,00:00.0
2414,4,4,254,1614,5,00:00.0,00:00.0,279.153,22.3322,6.9788,308.464,00:00.0
2415,4,4,257,1588,5,00:00.0,00:00.0,40471.2,3237.696,1011.78,44720.676,00:00.0
2416,4,4,261,1622,4,00:00.0,00:00.0,389.655,31.1724,9.7414,430.5688,00:00.0
2417,4,4,251,1632,5,00:00.0,00:00.0,62092.8,4967.424,1552.32,68612.544,00:00.0
2418,4,4,253,1608,5,00:00.0,00:00.0,5948.25,475.86,148.7063,6572.8163,00:00.0
2419,4,4,255,1576,5,00:00.0,00:00.0,91117.95,7289.436,2277.9488,100685.3348,00:00.0
2420,4,4,256,1590,1,00:00.0,00:00.0,525,42,13.125,580.125,00:00.0
2421,6,4,259,1514,3,00:00.0,00:00.0,1721.79,137.7432,43.0448,1902.578,00:00.0
2422,4,4,250,1498,4,00:00.0,00:00.0,26455.275,2116.422,661.3819,29233.0789,00:00.0
2423,4,4,258,1674,2,00:00.0,00:00.0,944.37,75.5496,23.6093,1043.5289,00:00.0
2424,4,4,254,1652,4,00:00.0,00:00.0,44594.55,3567.564,1114.8638,49276.9778,00:00.0
2425,4,4,257,1578,3,00:00.0,00:00.0,62843.55,5027.484,1571.0888,69442.1228,00:00.0
2426,4,4,261,1538,5,00:00.0,00:00.0,37843.575,3027.486,946.0894,41817.1504,00:00.0
2427,4,4,251,1556,4,00:00.0,00:00.0,25531.275,2042.502,638.2819,28212.0589,00:00.0
2428,4,4,253,1554,5,00:00.0,00:00.0,694.1655,55.5332,17.3541,767.0528,00:00.0
2429,4,4,255,1688,4,00:00.0,00:00.0,125.748,10.0598,3.1437,138.9515,00:00.0
2430,4,4,256,1580,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
2431,4,4,259,1496,4,00:00.0,00:00.0,503.0865,40.2469,12.5772,555.9106,00:00.0
2432,4,4,260,1494,2,00:00.0,00:00.0,8847.3,707.784,221.1825,9776.2665,00:00.0
2433,4,4,250,1650,5,00:00.0,00:00.0,171.0765,13.6861,4.2769,189.0395,00:00.0
2434,4,4,254,1654,4,00:00.0,00:00.0,20397.3,1631.784,509.9325,22539.0165,00:00.0
2435,4,4,257,1664,3,00:00.0,00:00.0,14628.075,1170.246,365.7019,16164.0229,00:00.0
2436,4,4,261,1678,3,00:00.0,00:00.0,58685.55,4694.844,1467.1388,64847.5328,00:00.0
2437,4,4,251,1616,5,00:00.0,00:00.0,773.01,61.8408,19.3253,854.1761,00:00.0
2438,6,4,253,1492,5,00:00.0,00:00.0,694.1655,55.5332,17.3541,767.0528,00:00.0
2439,4,4,255,1602,5,00:00.0,00:00.0,1796.0355,143.6828,44.9009,1984.6192,00:00.0
2440,4,4,256,1540,5,00:00.0,00:00.0,416.745,33.3396,10.4186,460.5032,00:00.0
2441,4,4,259,1628,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
2442,4,4,260,1604,4,00:00.0,00:00.0,257.5755,20.606,6.4394,284.6209,00:00.0
2443,4,4,258,1690,5,00:00.0,00:00.0,146.286,11.7029,3.6572,161.6461,00:00.0
2444,4,4,254,1566,5,00:00.0,00:00.0,102.564,8.2051,2.5641,113.3332,00:00.0
2445,4,4,257,1698,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
2446,4,4,261,1560,5,00:00.0,00:00.0,13669.425,1093.554,341.7356,15104.7146,00:00.0
2447,4,4,251,1692,5,00:00.0,00:00.0,16393.23,1311.4584,409.8308,18114.5192,00:00.0
2448,4,4,253,1696,4,00:00.0,00:00.0,22516.725,1801.338,562.9181,24880.9811,00:00.0
2449,4,4,255,1504,1,00:00.0,00:00.0,551.88,44.1504,13.797,609.8274,00:00.0
2450,4,4,256,1544,1,00:00.0,00:00.0,6987.75,559.02,174.6938,7721.4638,00:00.0
2451,4,4,252,1530,2,00:00.0,00:00.0,28072.275,2245.782,701.8069,31019.8639,00:00.0
2452,4,4,260,1508,1,00:00.0,00:00.0,35394.975,2831.598,884.8744,39111.4474,00:00.0
2453,4,4,258,1694,1,00:00.0,00:00.0,3407.25,272.58,85.1813,3765.0113,00:00.0
2454,4,4,254,1624,2,00:00.0,00:00.0,28297.5,2263.8,707.4375,31268.7375,00:00.0
2455,4,4,257,1548,2,00:00.0,00:00.0,59.9445,4.7956,1.4986,66.2387,00:00.0
2456,4,4,261,1598,4,00:00.0,00:00.0,332.955,26.6364,8.3239,367.9153,00:00.0
2457,4,4,250,1658,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
2458,4,4,253,1536,4,00:00.0,00:00.0,544.572,43.5658,13.6143,601.7521,00:00.0
2459,4,4,255,1568,2,00:00.0,00:00.0,36405.6,2912.448,910.14,40228.188,00:00.0
2460,4,4,256,1648,5,00:00.0,00:00.0,142.4115,11.3929,3.5603,157.3647,00:00.0
2461,4,4,259,1646,5,00:00.0,00:00.0,19236.525,1538.922,480.9131,21256.3601,00:00.0
2462,4,4,260,1672,4,00:00.0,00:00.0,253.323,20.2658,6.3331,279.9219,00:00.0
2463,4,4,258,1600,1,00:00.0,00:00.0,1276.275,102.102,31.9069,1410.2839,00:00.0
2464,4,4,254,1522,1,00:00.0,00:00.0,2003.925,160.314,50.0981,2214.3371,00:00.0
2465,4,4,252,1570,2,00:00.0,00:00.0,50860.425,4068.834,1271.5106,56200.7696,00:00.0
2466,4,4,261,1516,1,00:00.0,00:00.0,454.86,36.3888,11.3715,502.6203,00:00.0
2467,4,4,251,1506,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
2468,4,4,253,1626,2,00:00.0,00:00.0,7132.125,570.57,178.3031,7880.9981,00:00.0
2469,4,4,255,1542,2,00:00.0,00:00.0,28343.7,2267.496,708.5925,31319.7885,00:00.0
2470,4,4,256,1610,4,00:00.0,00:00.0,22516.725,1801.338,562.9181,24880.9811,00:00.0
2471,4,4,259,1638,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
2472,4,4,260,1582,5,00:00.0,00:00.0,272.7585,21.8207,6.819,301.3982,00:00.0
2473,4,4,258,1510,5,00:00.0,00:00.0,143.0415,11.4433,3.576,158.0608,00:00.0
2474,4,4,254,1526,2,00:00.0,00:00.0,28199.325,2255.946,704.9831,31160.2541,00:00.0
2475,4,4,257,1644,1,00:00.0,00:00.0,3713.325,297.066,92.8331,4103.2241,00:00.0
2476,4,4,261,1680,5,00:00.0,00:00.0,63831.075,5106.486,1595.7769,70533.3379,00:00.0
2477,4,4,251,1584,5,00:00.0,00:00.0,16340.31,1307.2248,408.5078,18056.0426,00:00.0
2478,4,4,253,1620,5,00:00.0,00:00.0,5711.475,456.918,142.7869,6311.1799,00:00.0
2479,4,4,255,1666,4,00:00.0,00:00.0,235.9035,18.8723,5.8976,260.6734,00:00.0
2480,5,4,256,1592,2,00:00.0,00:00.0,97.965,7.8372,2.4491,108.2513,00:00.0
2481,4,4,259,1618,4,00:00.0,00:00.0,114.471,9.1577,2.8618,126.4905,00:00.0
2482,4,4,260,1612,4,00:00.0,00:00.0,132.6465,10.6117,3.3162,146.5744,00:00.0
2483,4,4,258,1586,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
2484,4,4,254,1500,1,00:00.0,00:00.0,418.95,33.516,10.4738,462.9398,00:00.0
2485,4,4,257,1656,4,00:00.0,00:00.0,3413.2455,273.0596,85.3311,3771.6362,00:00.0
2486,4,4,261,1572,1,00:00.0,00:00.0,461.79,36.9432,11.5448,510.278,00:00.0
2487,4,4,251,1562,4,00:00.0,00:00.0,760.41,60.8328,19.0103,840.2531,00:00.0
2488,4,4,253,1662,2,00:00.0,00:00.0,37.0755,2.966,0.9269,40.9684,00:00.0
2489,4,4,252,1682,4,00:00.0,00:00.0,21558.075,1724.646,538.9519,23821.6729,00:00.0
2490,4,4,256,1686,4,00:00.0,00:00.0,422.1,33.768,10.5525,466.4205,00:00.0
2491,4,4,259,1684,4,00:00.0,00:00.0,45172.05,3613.764,1129.3013,49915.1153,00:00.0
2492,4,4,260,1534,5,00:00.0,00:00.0,273.7035,21.8963,6.8426,302.4424,00:00.0
2493,4,4,258,1614,5,00:00.0,00:00.0,415.8,33.264,10.395,459.459,00:00.0
2494,4,4,254,1588,5,00:00.0,00:00.0,40471.2,3237.696,1011.78,44720.676,00:00.0
2495,4,4,257,1622,5,00:00.0,00:00.0,1225.665,98.0532,30.6416,1354.3598,00:00.0
2496,4,4,261,1632,5,00:00.0,00:00.0,62092.8,4967.424,1552.32,68612.544,00:00.0
2497,4,4,251,1608,5,00:00.0,00:00.0,5948.25,475.86,148.7063,6572.8163,00:00.0
2498,4,4,253,1576,5,00:00.0,00:00.0,91117.95,7289.436,2277.9488,100685.3348,00:00.0
2499,4,4,255,1590,1,00:00.0,00:00.0,525,42,13.125,580.125,00:00.0
2500,4,4,252,1514,5,00:00.0,00:00.0,2003.6835,160.2947,50.0921,2214.0703,00:00.0
2501,4,4,259,1498,4,00:00.0,00:00.0,26455.275,2116.422,661.3819,29233.0789,00:00.0
2502,4,4,260,1674,2,00:00.0,00:00.0,944.37,75.5496,23.6093,1043.5289,00:00.0
2503,4,4,258,1652,1,00:00.0,00:00.0,6993.525,559.482,174.8381,7727.8451,00:00.0
2504,4,3,250,1578,3,00:00.0,00:00.0,36122.625,2889.81,903.0656,39915.5006,00:00.0
2505,4,4,257,1538,5,00:00.0,00:00.0,37843.575,3027.486,946.0894,41817.1504,00:00.0
2506,4,4,261,1556,4,00:00.0,00:00.0,25531.275,2042.502,638.2819,28212.0589,00:00.0
2507,4,4,251,1554,5,00:00.0,00:00.0,773.955,61.9164,19.3489,855.2203,00:00.0
2508,4,4,253,1688,4,00:00.0,00:00.0,125.748,10.0598,3.1437,138.9515,00:00.0
2509,4,4,255,1580,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
2510,4,4,256,1496,4,00:00.0,00:00.0,360.045,28.8036,9.0011,397.8497,00:00.0
2511,4,4,259,1494,2,00:00.0,00:00.0,8847.3,707.784,221.1825,9776.2665,00:00.0
2512,4,4,260,1650,5,00:00.0,00:00.0,171.0765,13.6861,4.2769,189.0395,00:00.0
2513,4,4,258,1654,4,00:00.0,00:00.0,20397.3,1631.784,509.9325,22539.0165,00:00.0
2514,4,4,254,1664,3,00:00.0,00:00.0,14628.075,1170.246,365.7019,16164.0229,00:00.0
2515,4,4,257,1678,3,00:00.0,00:00.0,58685.55,4694.844,1467.1388,64847.5328,00:00.0
2516,4,4,261,1616,4,00:00.0,00:00.0,481.887,38.551,12.0472,532.4852,00:00.0
2517,4,4,251,1492,5,00:00.0,00:00.0,773.955,61.9164,19.3489,855.2203,00:00.0
2518,4,4,253,1602,5,00:00.0,00:00.0,1796.0355,143.6828,44.9009,1984.6192,00:00.0
2519,4,4,255,1540,5,00:00.0,00:00.0,658.9485,52.7159,16.4737,728.1381,00:00.0
2520,4,4,256,1628,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
2521,4,4,259,1604,3,00:00.0,00:00.0,1581.93,126.5544,39.5483,1748.0327,00:00.0
2522,4,4,250,1690,5,00:00.0,00:00.0,146.286,11.7029,3.6572,161.6461,00:00.0
