PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate
1768,3960,00:00.0,3,425,45.5805,136.7415,3,0,3,00:00.0
1768,3961,00:00.0,3,426,43.4805,130.4415,3,0,3,00:00.0
1769,3962,00:00.0,3,490,12.7155,38.1465,3,0,3,00:00.0
1769,3963,00:00.0,3,491,19.9395,59.8185,3,0,3,00:00.0
1770,3964,00:00.0,3,528,38.157,114.471,3,0,3,00:00.0
1771,3965,00:00.0,3,505,44.2155,132.6465,3,0,3,00:00.0
1772,3966,00:00.0,550,938,31.4895,17319.225,550,82,468,00:00.0
1772,3967,00:00.0,550,939,48.2895,26559.225,550,0,550,00:00.0
1773,3968,00:00.0,60,358,6.9825,418.95,60,0,60,00:00.0
1774,3969,00:00.0,3,375,43.2705,129.8115,3,0,3,00:00.0
1774,3970,00:00.0,3,376,47.544,142.632,3,0,3,00:00.0
1775,3971,00:00.0,60,356,3.381,202.86,60,0,60,00:00.0
1775,3972,00:00.0,60,357,4.3155,258.93,57,0,57,00:00.0
1776,3973,00:00.0,3,375,43.2705,129.8115,3,0,3,00:00.0
1776,3974,00:00.0,3,376,41.1705,123.5115,3,0,3,00:00.0
1776,3975,00:00.0,3,377,45.444,136.332,3,0,3,00:00.0
1776,3976,00:00.0,3,378,41.1705,123.5115,3,0,3,00:00.0
1777,3977,00:00.0,3,490,12.3585,37.0755,3,0,3,00:00.0
1778,3978,00:00.0,550,513,39.1965,21558.075,550,0,550,00:00.0
1779,3979,00:00.0,3,417,43.3755,130.1265,3,0,3,00:00.0
1779,3980,00:00.0,3,418,47.649,142.947,3,0,3,00:00.0
1779,3981,00:00.0,3,419,43.3755,130.1265,3,0,3,00:00.0
1779,3982,00:00.0,3,420,41.2755,123.8265,3,0,3,00:00.0
1779,3983,00:00.0,3,421,45.549,136.647,3,0,3,00:00.0
1780,3984,00:00.0,550,931,34.8705,19178.775,550,0,550,00:00.0
1780,3985,00:00.0,550,932,39.7635,21869.925,550,55,495,00:00.0
1780,3986,00:00.0,550,933,43.9845,24191.475,550,0,550,00:00.0
1781,3987,00:00.0,3,429,41.3805,124.1415,3,0,3,00:00.0
1781,3988,00:00.0,3,430,45.654,136.962,3,0,3,00:00.0
1781,3989,00:00.0,3,431,41.3805,124.1415,3,0,3,00:00.0
1781,3990,00:00.0,3,432,39.2805,117.8415,3,0,3,00:00.0
1782,3991,00:00.0,3,346,47.649,142.947,3,0,3,00:00.0
1782,3992,00:00.0,3,347,43.3755,130.1265,3,0,3,00:00.0
1783,3993,00:00.0,550,931,34.3455,18890.025,550,0,550,00:00.0
1783,3994,00:00.0,550,932,39.2385,21581.175,550,0,550,00:00.0
1784,3995,00:00.0,3,341,47.4705,142.4115,3,0,3,00:00.0
1784,3996,00:00.0,3,342,45.3705,136.1115,3,0,3,00:00.0
1785,3997,00:00.0,550,928,32.7705,18023.775,550,0,550,00:00.0
1785,3998,00:00.0,550,929,37.086,20397.3,523,0,523,00:00.0
1785,3999,00:00.0,550,930,43.0395,23671.725,550,0,550,00:00.0
1786,4000,00:00.0,550,332,10.815,5948.25,468,0,468,00:00.0
1787,4001,00:00.0,550,948,82.8345,45558.975,550,0,550,00:00.0
1787,4002,00:00.0,550,907,82.8345,45558.975,550,0,550,00:00.0
1788,4003,00:00.0,1250,325,0.21,262.5,1250,0,1250,00:00.0
1788,4004,00:00.0,1250,326,0.21,262.5,1250,0,1250,00:00.0
1789,4005,00:00.0,3,320,49.644,148.932,3,0,3,00:00.0
1789,4006,00:00.0,3,321,44.3205,132.9615,3,0,3,00:00.0
1789,4007,00:00.0,60,322,28.6965,1721.79,60,0,60,00:00.0
1790,4008,00:00.0,550,930,42.5145,23382.975,550,0,550,00:00.0
1790,4009,00:00.0,550,921,5.586,3072.3,550,55,495,00:00.0
1791,4010,00:00.0,60,952,15.7395,944.37,60,0,60,00:00.0
1792,4011,00:00.0,550,933,43.4595,23902.725,550,82,468,00:00.0
1792,4012,00:00.0,550,934,37.6215,20691.825,550,0,550,00:00.0
1793,4013,00:00.0,550,319,48.5835,26720.925,550,0,550,00:00.0
1794,4014,00:00.0,550,928,32.2455,17735.025,550,0,550,00:00.0
1794,4015,00:00.0,550,929,36.561,20108.55,550,0,550,00:00.0
1795,4016,00:00.0,550,319,46.4205,25531.275,550,0,550,00:00.0
1796,4017,00:00.0,3,370,43.3965,130.1895,3,0,3,00:00.0
1796,4018,00:00.0,3,371,39.123,117.369,3,0,3,00:00.0
1796,4019,00:00.0,3,372,37.023,111.069,3,0,3,00:00.0
1796,4020,00:00.0,3,373,41.2965,123.8895,3,0,3,00:00.0
1797,4021,00:00.0,3,2,41.916,125.748,3,0,3,00:00.0
1798,4022,00:00.0,3,1,50.2635,150.7905,3,0,3,00:00.0
1799,4023,00:00.0,3,373,41.454,124.362,3,0,3,00:00.0
1799,4024,00:00.0,3,374,37.1805,111.5415,3,0,3,00:00.0
1800,4025,00:00.0,550,530,16.086,8847.3,550,0,550,00:00.0
1801,4026,00:00.0,3,4,57.0255,171.0765,3,0,3,00:00.0
1802,4027,00:00.0,550,512,37.086,20397.3,550,82,468,00:00.0
1803,4028,00:00.0,550,513,26.5965,14628.075,550,0,550,00:00.0
1804,4029,00:00.0,550,317,27.0585,14882.175,550,550,0,00:00.0
1804,4030,00:00.0,550,318,33.579,18468.45,550,550,0,00:00.0
1805,4031,00:00.0,3,407,43.2705,129.8115,3,0,3,00:00.0
1805,4032,00:00.0,3,408,47.544,142.632,3,0,3,00:00.0
1805,4033,00:00.0,3,409,43.2705,129.8115,3,0,3,00:00.0
1805,4034,00:00.0,3,410,41.1705,123.5115,3,0,3,00:00.0
1805,4035,00:00.0,3,411,45.444,136.332,3,0,3,00:00.0
1805,4036,00:00.0,3,412,41.1705,123.5115,3,0,3,00:00.0
1805,4037,00:00.0,3,413,39.0705,117.2115,3,0,3,00:00.0
1805,4038,00:00.0,3,414,43.344,130.032,3,0,3,00:00.0
1805,4039,00:00.0,3,415,39.0705,117.2115,3,0,3,00:00.0
1805,4040,00:00.0,3,416,36.9705,110.9115,3,0,3,00:00.0
1805,4041,00:00.0,3,417,41.244,123.732,3,0,3,00:00.0
1805,4042,00:00.0,3,418,36.9705,110.9115,3,0,3,00:00.0
1805,4043,00:00.0,3,419,34.8705,104.6115,3,0,3,00:00.0
1805,4044,00:00.0,3,420,39.144,117.432,3,0,3,00:00.0
1805,4045,00:00.0,3,421,47.5755,142.7265,3,0,3,00:00.0
1806,4046,00:00.0,3,433,43.3965,130.1895,3,0,3,00:00.0
1806,4047,00:00.0,3,434,39.123,117.369,3,0,3,00:00.0
1806,4048,00:00.0,3,435,37.023,111.069,3,0,3,00:00.0
1806,4049,00:00.0,3,436,41.2965,123.8895,3,0,3,00:00.0
1807,4050,00:00.0,3,320,47.4705,142.4115,3,0,3,00:00.0
1807,4051,00:00.0,3,321,42.798,128.394,3,0,3,00:00.0
1807,4052,00:00.0,60,322,25.4205,1525.23,60,0,60,00:00.0
1808,4053,00:00.0,3,457,39.2805,117.8415,3,0,3,00:00.0
1808,4054,00:00.0,3,458,43.554,130.662,3,0,3,00:00.0
1808,4055,00:00.0,3,459,39.2805,117.8415,3,0,3,00:00.0
1808,4056,00:00.0,3,460,37.1805,111.5415,3,0,3,00:00.0
1808,4057,00:00.0,3,461,41.454,124.362,3,0,3,00:00.0
1809,4058,00:00.0,550,941,62.9895,34644.225,550,0,550,00:00.0
1810,4059,00:00.0,3,320,45.3705,136.1115,3,0,3,00:00.0
1810,4060,00:00.0,3,321,40.488,121.464,3,0,3,00:00.0
1810,4061,00:00.0,60,322,26.3655,1581.93,60,0,60,00:00.0
1811,4062,00:00.0,3,504,48.762,146.286,3,0,3,00:00.0
1812,4063,00:00.0,3,497,34.188,102.564,3,0,3,00:00.0
1813,4064,00:00.0,3,323,50.2635,150.7905,3,0,3,00:00.0
1814,4065,00:00.0,550,523,10.731,5902.05,550,0,550,00:00.0
1814,4066,00:00.0,550,524,14.1225,7767.375,550,0,550,00:00.0
1815,4067,00:00.0,60,496,48.909,2934.54,60,0,60,00:00.0
1816,4068,00:00.0,550,914,21.0945,11601.975,468,0,468,00:00.0
1816,4069,00:00.0,550,915,30.4395,16741.725,550,0,550,00:00.0
1816,4070,00:00.0,550,916,40.9395,22516.725,550,0,550,00:00.0
1817,4071,00:00.0,60,506,9.198,551.88,60,0,60,00:00.0
1818,4072,00:00.0,550,351,5.775,3176.25,550,0,550,00:00.0
1818,4073,00:00.0,550,352,1.155,635.25,550,0,550,00:00.0
1818,4074,00:00.0,550,679,5.775,3176.25,550,0,550,00:00.0
1819,4075,00:00.0,550,507,23.394,12866.7,550,0,550,00:00.0
1819,4076,00:00.0,550,508,27.6465,15205.575,550,0,550,00:00.0
1820,4077,00:00.0,550,355,1.365,750.75,550,0,550,00:00.0
1820,4078,00:00.0,550,940,62.9895,34644.225,550,55,495,00:00.0
1820,4079,00:00.0,550,535,3.486,1917.3,550,0,550,00:00.0
1821,4080,00:00.0,550,679,6.195,3407.25,550,0,550,00:00.0
1822,4081,00:00.0,550,507,22.1655,12191.025,550,82,468,00:00.0
1822,4082,00:00.0,550,508,29.2845,16106.475,550,0,550,00:00.0
1823,4083,00:00.0,3,491,19.9815,59.9445,3,0,3,00:00.0
1824,4084,00:00.0,3,341,41.1705,123.5115,3,0,3,00:00.0
1824,4085,00:00.0,3,342,39.0705,117.2115,3,0,3,00:00.0
1825,4086,00:00.0,550,935,31.4895,17319.225,550,0,550,00:00.0
1825,4087,00:00.0,550,936,48.2895,26559.225,523,0,523,00:00.0
1826,4088,00:00.0,3,381,47.4915,142.4745,3,0,3,00:00.0
1826,4089,00:00.0,3,382,43.2705,129.8115,3,0,3,00:00.0
1826,4090,00:00.0,3,383,47.544,142.632,3,0,3,00:00.0
1826,4091,00:00.0,3,384,43.2705,129.8115,3,0,3,00:00.0
1827,4092,00:00.0,550,486,8.757,4816.35,550,0,550,00:00.0
1827,4093,00:00.0,550,487,5.8065,3193.575,550,0,550,00:00.0
1827,4094,00:00.0,550,488,8.862,4874.1,550,0,550,00:00.0
1827,4095,00:00.0,550,489,10.4685,5757.675,550,0,550,00:00.0
1828,4096,00:00.0,3,402,47.4705,142.4115,3,0,3,00:00.0
1829,4097,00:00.0,550,510,23.079,12693.45,550,0,550,00:00.0
1829,4098,00:00.0,550,511,29.274,16100.7,550,0,550,00:00.0
1829,4099,00:00.0,550,512,34.9755,19236.525,550,0,550,00:00.0
1830,4100,00:00.0,3,403,45.3705,136.1115,3,0,3,00:00.0
1830,4101,00:00.0,3,404,49.644,148.932,3,0,3,00:00.0
1830,4102,00:00.0,3,405,45.3705,136.1115,3,0,3,00:00.0
1831,4103,00:00.0,550,525,2.3205,1276.275,550,0,550,00:00.0
1832,4104,00:00.0,550,526,3.6435,2003.925,550,82,468,00:00.0
1833,4105,00:00.0,550,913,40.9395,22516.725,550,0,550,00:00.0
1834,4106,00:00.0,60,356,3.6015,216.09,60,0,60,00:00.0
1834,4107,00:00.0,60,357,3.9795,238.77,60,0,60,00:00.0
1835,4108,00:00.0,550,935,31.4895,17319.225,550,0,550,00:00.0
1835,4109,00:00.0,550,936,48.2895,26559.225,523,0,523,00:00.0
1836,4110,00:00.0,550,524,12.9675,7132.125,468,0,468,00:00.0
1837,4111,00:00.0,550,911,21.0945,11601.975,550,0,550,00:00.0
1837,4112,00:00.0,550,912,30.4395,16741.725,550,0,550,00:00.0
1838,4113,00:00.0,550,910,40.9395,22516.725,550,0,550,00:00.0
1839,4114,00:00.0,550,937,62.9895,34644.225,550,0,550,00:00.0
1840,4115,00:00.0,3,474,43.3965,130.1895,3,0,3,00:00.0
1840,4116,00:00.0,3,475,39.123,117.369,3,0,3,00:00.0
1841,4117,00:00.0,3,462,47.6805,143.0415,3,0,3,00:00.0
1842,4118,00:00.0,550,510,23.4045,12872.475,550,82,468,00:00.0
1842,4119,00:00.0,550,511,27.867,15326.85,550,0,550,00:00.0
1843,4120,00:00.0,550,527,6.7515,3713.325,550,0,550,00:00.0
1844,4121,00:00.0,550,938,31.4895,17319.225,550,0,550,00:00.0
1844,4122,00:00.0,550,939,48.2895,26559.225,550,0,550,00:00.0
1845,4123,00:00.0,60,496,49.6545,2979.27,60,0,60,00:00.0
1846,4124,00:00.0,550,523,10.3845,5711.475,468,0,468,00:00.0
1847,4125,00:00.0,3,427,47.754,143.262,3,0,3,00:00.0
1847,4126,00:00.0,3,428,43.4805,130.4415,3,0,3,00:00.0
1847,4127,00:00.0,3,429,41.3805,124.1415,3,0,3,00:00.0
1847,4128,00:00.0,3,430,45.654,136.962,3,0,3,00:00.0
1847,4129,00:00.0,3,431,41.3805,124.1415,3,0,3,00:00.0
1847,4130,00:00.0,3,432,39.2805,117.8415,3,0,3,00:00.0
1848,4131,00:00.0,3,490,12.7155,38.1465,3,0,3,00:00.0
1848,4132,00:00.0,3,491,19.9395,59.8185,3,0,3,00:00.0
1849,4133,00:00.0,3,528,38.157,114.471,3,0,3,00:00.0
1850,4134,00:00.0,3,505,44.2155,132.6465,3,0,3,00:00.0
1851,4135,00:00.0,550,938,31.4895,17319.225,550,0,550,00:00.0
1851,4136,00:00.0,550,939,48.2895,26559.225,550,0,550,00:00.0
1852,4137,00:00.0,60,358,6.9825,418.95,60,9,51,00:00.0
1853,4138,00:00.0,3,377,43.2705,129.8115,3,0,3,00:00.0
1853,4139,00:00.0,3,378,41.1705,123.5115,3,0,3,00:00.0
1853,4140,00:00.0,3,379,45.444,136.332,3,0,3,00:00.0
1854,4141,00:00.0,60,356,3.381,202.86,60,0,60,00:00.0
1854,4142,00:00.0,60,357,4.3155,258.93,60,0,60,00:00.0
1855,4143,00:00.0,3,379,39.0705,117.2115,3,0,3,00:00.0
1855,4144,00:00.0,3,380,43.344,130.032,3,0,3,00:00.0
1855,4145,00:00.0,3,381,39.0705,117.2115,3,0,3,00:00.0
1855,4146,00:00.0,3,382,36.9705,110.9115,3,0,3,00:00.0
1855,4147,00:00.0,3,383,41.244,123.732,3,0,3,00:00.0
1855,4148,00:00.0,3,384,36.9705,110.9115,3,0,3,00:00.0
1855,4149,00:00.0,3,385,43.218,129.654,3,0,3,00:00.0
1855,4150,00:00.0,3,386,47.4915,142.4745,3,0,3,00:00.0
1855,4151,00:00.0,3,387,43.2705,129.8115,3,0,3,00:00.0
1855,4152,00:00.0,3,388,47.544,142.632,3,0,3,00:00.0
1855,4153,00:00.0,3,389,43.2705,129.8115,3,0,3,00:00.0
1855,4154,00:00.0,3,390,41.1705,123.5115,3,0,3,00:00.0
1855,4155,00:00.0,3,391,45.444,136.332,3,0,3,00:00.0
1855,4156,00:00.0,3,392,41.1705,123.5115,3,0,3,00:00.0
1855,4157,00:00.0,3,393,39.0705,117.2115,3,0,3,00:00.0
1855,4158,00:00.0,3,394,43.344,130.032,3,0,3,00:00.0
1855,4159,00:00.0,3,395,39.0705,117.2115,3,0,3,00:00.0
1855,4160,00:00.0,3,396,36.9705,110.9115,3,0,3,00:00.0
1855,4161,00:00.0,3,397,41.244,123.732,3,0,3,00:00.0
1856,4162,00:00.0,3,490,12.3585,37.0755,3,0,3,00:00.0
1857,4163,00:00.0,550,513,39.1965,21558.075,550,0,550,00:00.0
1858,4164,00:00.0,3,403,45.444,136.332,3,0,3,00:00.0
1858,4165,00:00.0,3,404,41.1705,123.5115,3,0,3,00:00.0
1858,4166,00:00.0,3,405,39.0705,117.2115,3,0,3,00:00.0
1858,4167,00:00.0,3,406,43.344,130.032,3,0,3,00:00.0
1858,4168,00:00.0,3,407,39.0705,117.2115,3,0,3,00:00.0
1859,4169,00:00.0,550,934,38.1465,20980.575,550,0,550,00:00.0
1860,4170,00:00.0,3,433,43.554,130.662,3,0,3,00:00.0
1860,4171,00:00.0,3,434,39.2805,117.8415,3,0,3,00:00.0
1860,4172,00:00.0,3,435,37.1805,111.5415,3,0,3,00:00.0
1861,4173,00:00.0,3,348,41.2755,123.8265,3,0,3,00:00.0
1861,4174,00:00.0,3,349,45.549,136.647,3,0,3,00:00.0
1862,4175,00:00.0,550,931,34.3455,18890.025,550,82,468,00:00.0
1862,4176,00:00.0,550,932,39.2385,21581.175,550,0,550,00:00.0
1863,4177,00:00.0,3,343,49.644,148.932,3,0,3,00:00.0
1863,4178,00:00.0,3,344,45.3705,136.1115,3,0,3,00:00.0
1863,4179,00:00.0,3,345,43.2705,129.8115,3,0,3,00:00.0
1864,4180,00:00.0,550,928,32.7705,18023.775,550,0,550,00:00.0
1864,4181,00:00.0,550,929,37.086,20397.3,550,0,550,00:00.0
1865,4182,00:00.0,550,332,10.815,5948.25,550,0,550,00:00.0
1866,4183,00:00.0,550,948,82.8345,45558.975,468,0,468,00:00.0
1866,4184,00:00.0,550,907,82.8345,45558.975,550,0,550,00:00.0
1867,4185,00:00.0,1250,325,0.21,262.5,1250,0,1250,00:00.0
1867,4186,00:00.0,1250,326,0.21,262.5,1250,0,1250,00:00.0
1868,4187,00:00.0,3,320,49.644,148.932,3,0,3,00:00.0
1868,4188,00:00.0,3,321,44.3205,132.9615,3,0,3,00:00.0
1868,4189,00:00.0,60,322,28.6965,1721.79,60,0,60,00:00.0
1869,4190,00:00.0,550,930,42.5145,23382.975,550,0,550,00:00.0
1869,4191,00:00.0,550,921,5.586,3072.3,550,0,550,00:00.0
1870,4192,00:00.0,60,952,15.7395,944.37,60,0,60,00:00.0
1871,4193,00:00.0,550,922,6.531,3592.05,550,0,550,00:00.0
1871,4194,00:00.0,550,923,6.1845,3401.475,550,0,550,00:00.0
1872,4195,00:00.0,550,317,29.5785,16268.175,550,82,468,00:00.0
1872,4196,00:00.0,550,318,36.099,19854.45,550,0,550,00:00.0
1873,4197,00:00.0,550,928,32.2455,17735.025,550,0,550,00:00.0
1873,4198,00:00.0,550,929,36.561,20108.55,550,0,550,00:00.0
1874,4199,00:00.0,550,319,46.4205,25531.275,550,0,550,00:00.0
1875,4200,00:00.0,3,374,37.023,111.069,3,0,3,00:00.0
1876,4201,00:00.0,3,2,41.916,125.748,3,0,3,00:00.0
1877,4202,00:00.0,3,1,50.2635,150.7905,3,0,3,00:00.0
1878,4203,00:00.0,3,359,47.6805,143.0415,3,0,3,00:00.0
1878,4204,00:00.0,3,360,45.5805,136.7415,3,0,3,00:00.0
1878,4205,00:00.0,3,361,49.854,149.562,3,0,3,00:00.0
1878,4206,00:00.0,3,362,45.5805,136.7415,3,0,3,00:00.0
1878,4207,00:00.0,3,363,43.4805,130.4415,3,0,3,00:00.0
1879,4208,00:00.0,550,530,16.086,8847.3,550,0,550,00:00.0
1880,4209,00:00.0,3,4,57.0255,171.0765,3,0,3,00:00.0
1881,4210,00:00.0,550,512,37.086,20397.3,550,0,550,00:00.0
1882,4211,00:00.0,550,513,26.5965,14628.075,550,82,468,00:00.0
1883,4212,00:00.0,550,319,46.0635,25334.925,550,0,550,00:00.0
1884,4213,00:00.0,3,403,47.4705,142.4115,3,0,3,00:00.0
1884,4214,00:00.0,3,404,45.3705,136.1115,3,0,3,00:00.0
1885,4215,00:00.0,3,437,37.023,111.069,3,0,3,00:00.0
1886,4216,00:00.0,3,320,47.4705,142.4115,3,0,3,00:00.0
1886,4217,00:00.0,3,321,42.798,128.394,3,0,3,00:00.0
1886,4218,00:00.0,60,322,25.4205,1525.23,60,0,60,00:00.0
1887,4219,00:00.0,3,438,41.223,123.669,3,0,3,00:00.0
1887,4220,00:00.0,3,439,45.4965,136.4895,3,0,3,00:00.0
1887,4221,00:00.0,3,440,41.223,123.669,3,0,3,00:00.0
1887,4222,00:00.0,3,441,39.123,117.369,3,0,3,00:00.0
1887,4223,00:00.0,3,442,43.3965,130.1895,3,0,3,00:00.0
1887,4224,00:00.0,3,443,39.123,117.369,3,0,3,00:00.0
1888,4225,00:00.0,550,941,62.9895,34644.225,550,0,550,00:00.0
1889,4226,00:00.0,3,320,45.3705,136.1115,3,0,3,00:00.0
1889,4227,00:00.0,3,321,40.488,121.464,3,0,3,00:00.0
1889,4228,00:00.0,60,322,26.3655,1581.93,60,0,60,00:00.0
1890,4229,00:00.0,3,504,48.762,146.286,3,0,3,00:00.0
1891,4230,00:00.0,3,497,34.188,102.564,3,0,3,00:00.0
1892,4231,00:00.0,3,323,50.2635,150.7905,3,0,3,00:00.0
1893,4232,00:00.0,550,523,10.731,5902.05,550,0,550,00:00.0
1893,4233,00:00.0,550,524,14.1225,7767.375,550,0,550,00:00.0
1894,4234,00:00.0,60,492,50.2635,3015.81,60,0,60,00:00.0
1894,4235,00:00.0,60,493,57.1515,3429.09,60,0,60,00:00.0
1895,4236,00:00.0,550,908,21.0945,11601.975,550,0,550,00:00.0
1895,4237,00:00.0,550,909,30.4395,16741.725,523,0,523,00:00.0
1895,4238,00:00.0,550,910,40.9395,22516.725,550,0,550,00:00.0
1895,4239,00:00.0,550,911,21.0945,11601.975,550,0,550,00:00.0
1895,4240,00:00.0,550,912,30.4395,16741.725,550,0,550,00:00.0
1895,4241,00:00.0,550,913,40.9395,22516.725,550,0,550,00:00.0
1895,4242,00:00.0,550,914,21.0945,11601.975,550,0,550,00:00.0
1895,4243,00:00.0,550,915,30.4395,16741.725,550,0,550,00:00.0
1895,4244,00:00.0,550,916,40.9395,22516.725,550,0,550,00:00.0
1896,4245,00:00.0,60,506,9.198,551.88,51,0,51,00:00.0
1897,4246,00:00.0,550,351,5.775,3176.25,550,0,550,00:00.0
1897,4247,00:00.0,550,352,1.155,635.25,550,0,550,00:00.0
1897,4248,00:00.0,550,679,5.775,3176.25,550,0,550,00:00.0
1898,4249,00:00.0,550,507,23.394,12866.7,550,0,550,00:00.0
1898,4250,00:00.0,550,508,27.6465,15205.575,550,0,550,00:00.0
1899,4251,00:00.0,550,355,1.365,750.75,550,0,550,00:00.0
1899,4252,00:00.0,550,940,62.9895,34644.225,550,0,550,00:00.0
1899,4253,00:00.0,550,535,3.486,1917.3,550,0,550,00:00.0
1900,4254,00:00.0,550,351,6.195,3407.25,550,0,550,00:00.0
1900,4255,00:00.0,550,352,1.47,808.5,550,55,495,00:00.0
1900,4256,00:00.0,550,679,6.195,3407.25,550,0,550,00:00.0
1901,4257,00:00.0,550,507,22.1655,12191.025,550,0,550,00:00.0
1901,4258,00:00.0,550,508,29.2845,16106.475,550,0,550,00:00.0
1902,4259,00:00.0,3,491,19.9815,59.9445,3,0,3,00:00.0
1903,4260,00:00.0,3,343,43.344,130.032,3,0,3,00:00.0
1903,4261,00:00.0,3,344,39.0705,117.2115,3,0,3,00:00.0
1903,4262,00:00.0,3,345,36.9705,110.9115,3,0,3,00:00.0
1904,4263,00:00.0,550,935,31.4895,17319.225,550,550,0,00:00.0
1904,4264,00:00.0,550,936,48.2895,26559.225,550,550,0,00:00.0
1905,4265,00:00.0,3,385,41.1705,123.5115,3,0,3,00:00.0
1905,4266,00:00.0,3,386,45.444,136.332,3,0,3,00:00.0
1905,4267,00:00.0,3,387,41.1705,123.5115,3,0,3,00:00.0
1905,4268,00:00.0,3,388,39.0705,117.2115,3,0,3,00:00.0
1905,4269,00:00.0,3,389,43.344,130.032,3,0,3,00:00.0
1905,4270,00:00.0,3,390,39.0705,117.2115,3,0,3,00:00.0
1905,4271,00:00.0,3,391,36.9705,110.9115,3,0,3,00:00.0
1905,4272,00:00.0,3,392,41.244,123.732,3,0,3,00:00.0
1905,4273,00:00.0,3,393,36.9705,110.9115,3,0,3,00:00.0
1905,4274,00:00.0,3,394,43.218,129.654,3,0,3,00:00.0
1905,4275,00:00.0,3,395,47.4915,142.4745,3,0,3,00:00.0
1905,4276,00:00.0,3,396,43.2705,129.8115,3,0,3,00:00.0
1905,4277,00:00.0,3,397,47.544,142.632,3,0,3,00:00.0
1906,4278,00:00.0,550,476,15.8865,8737.575,468,0,468,00:00.0
1906,4279,00:00.0,550,477,11.6655,6416.025,550,0,550,00:00.0
1906,4280,00:00.0,550,478,11.088,6098.4,550,0,550,00:00.0
1906,4281,00:00.0,550,479,15.8865,8737.575,550,0,550,00:00.0
1907,4282,00:00.0,3,402,47.4705,142.4115,3,0,3,00:00.0
1908,4283,00:00.0,550,510,23.079,12693.45,550,0,550,00:00.0
1908,4284,00:00.0,550,511,29.274,16100.7,550,0,550,00:00.0
1908,4285,00:00.0,550,512,34.9755,19236.525,550,0,550,00:00.0
1909,4286,00:00.0,3,406,43.2705,129.8115,3,0,3,00:00.0
1909,4287,00:00.0,3,407,47.544,142.632,3,0,3,00:00.0
1909,4288,00:00.0,3,408,43.2705,129.8115,3,0,3,00:00.0
1909,4289,00:00.0,3,409,41.1705,123.5115,3,0,3,00:00.0
1909,4290,00:00.0,550,914,21.0945,11601.975,550,0,550,00:00.0
1910,4291,00:00.0,550,525,2.3205,1276.275,550,0,550,00:00.0
1911,4292,00:00.0,550,526,3.6435,2003.925,550,0,550,00:00.0
1912,4293,00:00.0,550,908,21.0945,11601.975,550,82,468,00:00.0
1912,4294,00:00.0,550,909,30.4395,16741.725,550,0,550,00:00.0
1913,4295,00:00.0,60,356,3.6015,216.09,60,0,60,00:00.0
1913,4296,00:00.0,60,357,3.9795,238.77,60,0,60,00:00.0
1914,4297,00:00.0,550,935,31.4895,17319.225,550,0,550,00:00.0
1914,4298,00:00.0,550,936,48.2895,26559.225,550,0,550,00:00.0
1915,4299,00:00.0,550,524,12.9675,7132.125,550,0,550,00:00.0
1916,4300,00:00.0,550,911,21.0945,11601.975,468,0,468,00:00.0
1916,4301,00:00.0,550,912,30.4395,16741.725,550,0,550,00:00.0
1917,4302,00:00.0,550,910,40.9395,22516.725,550,0,550,00:00.0
1918,4303,00:00.0,550,937,62.9895,34644.225,550,0,550,00:00.0
1919,4304,00:00.0,3,463,47.523,142.569,3,0,3,00:00.0
1919,4305,00:00.0,3,464,45.423,136.269,3,0,3,00:00.0
1919,4306,00:00.0,3,465,49.6965,149.0895,3,0,3,00:00.0
1919,4307,00:00.0,3,466,45.423,136.269,3,0,3,00:00.0
1919,4308,00:00.0,3,467,43.323,129.969,3,0,3,00:00.0
1920,4309,00:00.0,3,462,47.6805,143.0415,3,0,3,00:00.0
1921,4310,00:00.0,550,510,23.4045,12872.475,550,0,550,00:00.0
1921,4311,00:00.0,550,511,27.867,15326.85,550,0,550,00:00.0
1922,4312,00:00.0,550,527,6.7515,3713.325,550,82,468,00:00.0
1923,4313,00:00.0,550,509,36.2775,19952.625,550,0,550,00:00.0
1924,4314,00:00.0,60,492,50.7465,3044.79,60,0,60,00:00.0
1924,4315,00:00.0,60,493,58.2645,3495.87,60,0,60,00:00.0
1925,4316,00:00.0,550,523,10.3845,5711.475,550,0,550,00:00.0
1926,4317,00:00.0,3,433,43.554,130.662,3,0,3,00:00.0
1926,4318,00:00.0,3,434,39.2805,117.8415,3,0,3,00:00.0
1926,4319,00:00.0,3,435,37.1805,111.5415,3,0,3,00:00.0
1926,4320,00:00.0,3,436,41.454,124.362,3,0,3,00:00.0
1927,4321,00:00.0,3,490,12.7155,38.1465,3,0,3,00:00.0
1927,4322,00:00.0,3,491,19.9395,59.8185,3,0,3,00:00.0
1928,4323,00:00.0,3,528,38.157,114.471,3,0,3,00:00.0
1929,4324,00:00.0,3,505,44.2155,132.6465,3,0,3,00:00.0
1930,4325,00:00.0,550,938,31.4895,17319.225,550,0,550,00:00.0
1930,4326,00:00.0,550,939,48.2895,26559.225,550,55,495,00:00.0
1931,4327,00:00.0,60,358,6.9825,418.95,60,0,60,00:00.0
1932,4328,00:00.0,3,380,41.1705,123.5115,3,0,3,00:00.0
1932,4329,00:00.0,3,381,39.0705,117.2115,3,0,3,00:00.0
1933,4330,00:00.0,60,356,3.381,202.86,60,0,60,00:00.0
